Dates,SPX Index,SHCOMP Index,SENSEX Index,MXLA Index
2007-06-19,1533.7,4269.524,14295.5,3836.04
2007-06-20,1512.84,4181.323,14411.95,3784.2
2007-06-21,1522.19,4230.823,14499.24,3796.86
2007-06-22,1502.56,4091.445,14467.36,3773.07
2007-06-25,1497.74,3941.081,14487.72,3729.36
2007-06-26,1492.89,3973.371,14501.08,3676.69
2007-06-27,1506.35,4078.599,14431.06,3689.92
2007-06-28,1505.71,3914.204,14504.57,3731.46
2007-06-29,1503.35,3820.703,14650.51,3754.18
2007-07-02,1519.43,3836.294,14664.26,3823.96
2007-07-03,1524.87,3899.724,14806.51,3869.52
2007-07-04,1524.87,3816.165,14880.24,3881.2
2007-07-05,1525.4,3615.872,14861.89,3882.98
2007-07-06,1530.44,3781.348,14964.12,3919.76
2007-07-09,1531.85,3883.216,15045.73,3913.31
2007-07-10,1510.12,3853.021,15009.88,3874.15
2007-07-11,1518.76,3865.723,14910.62,3916.92
2007-07-12,1547.7,3915.991,15092.04,4019.61
2007-07-13,1552.5,3914.395,15272.72,4040.93
2007-07-16,1549.52,3821.916,15311.22,4021.34
2007-07-17,1549.37,3896.191,15289.82,4019.69
2007-07-18,1546.17,3930.06,15301.17,4027.01
2007-07-19,1553.08,3912.941,15550.13,4075.07
2007-07-20,1534.1,4058.853,15565.55,4018.03
2007-07-23,1541.57,4213.361,15732.2,4090.58
2007-07-24,1511.04,4210.329,15794.92,3967.2
2007-07-25,1518.09,4323.966,15699.33,3901.29
2007-07-26,1482.66,4346.458,15776.31,3751.4
2007-07-27,1458.95,4345.357,15234.57,3674.6
2007-07-30,1473.91,4440.769,15260.91,3799.56
2007-07-31,1455.28,4471.032,15550.99,3804.6
2007-08-01,1465.81,4300.563,14935.77,3748.92
2007-08-02,1472.2,4407.73,14985.7,3795.57
2007-08-03,1433.06,4560.774,15138.4,3686.71
2007-08-06,1467.67,4628.108,14903.03,3642.11
2007-08-07,1476.71,4651.225,14932.77,3703.31
2007-08-08,1497.48,4663.162,15307.98,3818.75
2007-08-09,1453.09,4754.095,15100.15,3669.02
2007-08-10,1453.64,4749.369,14868.25,3555.75
2007-08-13,1452.92,4820.064,15017.21,3583.67
2007-08-14,1426.54,4872.785,15000.91,3451.81
2007-08-15,1406.7,4869.883,15000.91,3330.79
2007-08-16,1411.27,4765.448,14358.21,3143.7
2007-08-17,1445.94,4656.574,14141.52,3267.3
2007-08-20,1445.55,4904.855,14427.55,3309.32
2007-08-21,1447.12,4955.207,13989.11,3324.98
2007-08-22,1464.07,4980.075,14248.66,3464.33
2007-08-23,1462.5,5032.494,14163.98,3505.31
2007-08-24,1479.37,5107.668,14424.87,3579.04
2007-08-27,1466.79,5150.118,14842.38,3617.99
2007-08-28,1432.36,5194.689,14919.19,3482.7
2007-08-29,1463.76,5109.427,14993.04,3537.08
2007-08-30,1457.64,5167.884,15121.74,3573.73
2007-08-31,1473.99,5218.825,15318.6,3683.02
2007-09-03,1473.99,5321.055,15422.05,3718.68
2007-09-04,1489.42,5294.045,15465.4,3739.68
2007-09-05,1472.29,5310.716,15446.15,3682.34
2007-09-06,1478.55,5393.66,15616.31,3711.56
2007-09-07,1453.55,5277.176,15590.42,3677.08
2007-09-10,1451.7,5355.287,15596.83,3575.31
2007-09-11,1471.49,5113.968,15542.77,3678.85
2007-09-12,1471.56,5172.627,15505.36,3693.92
2007-09-13,1483.95,5273.592,15614.44,3766.17
2007-09-14,1484.25,5312.182,15603.8,3741.14
2007-09-17,1476.65,5421.392,15504.43,3700.45
2007-09-18,1519.78,5425.208,15669.12,3852.83
2007-09-19,1529.03,5395.265,16322.75,3939.42
2007-09-20,1518.75,5470.065,16347.95,3943.01
2007-09-21,1525.75,5454.674,16564.23,3984.82
2007-09-24,1517.73,5485.013,16845.83,4030.58
2007-09-25,1517.21,5425.88,16899.54,4014.28
2007-09-26,1525.42,5338.52,16921.39,4082.7
2007-09-27,1531.38,5409.403,17150.56,4177.81
2007-09-28,1526.75,5552.301,17291.1,4139.64
2007-10-01,1547.04,5552.301,17328.62,4279.98
2007-10-02,1546.63,5552.301,17328.62,4300.76
2007-10-03,1539.6,5552.301,17847.04,4201.35
2007-10-04,1542.84,5552.301,17777.14,4181.11
2007-10-05,1557.59,5552.301,17773.36,4325.76
2007-10-08,1552.58,5692.755,17491.39,4347.93
2007-10-09,1565.15,5715.892,18280.24,4406.28
2007-10-10,1562.47,5771.464,18658.25,4413.24
2007-10-11,1554.41,5913.23,18814.07,4405.73
2007-10-12,1561.8,5903.264,18419.04,4407.15
2007-10-15,1548.71,6030.086,19058.67,4441.64
2007-10-16,1538.53,6092.057,19051.86,4332.55
2007-10-17,1541.24,6036.281,18715.82,4443.31
2007-10-18,1540.08,5825.282,17998.39,4446.6
2007-10-19,1500.63,5818.047,17559.98,4294.34
2007-10-22,1506.33,5667.332,17613.99,4262.88
2007-10-23,1519.59,5773.387,18492.84,4390.06
2007-10-24,1515.88,5843.109,18512.91,4369.02
2007-10-25,1514.4,5562.394,18770.89,4388.95
2007-10-26,1535.28,5589.631,19243.17,4530.06
2007-10-29,1540.98,5747.997,19977.67,4619.56
2007-10-30,1531.02,5897.193,19783.51,4563.26
2007-10-31,1549.38,5954.765,19837.99,4616.41
2007-11-01,1508.44,5914.285,19724.35,4515.35
2007-11-02,1509.65,5777.809,19976.23,4497.5
2007-11-05,1502.17,5634.452,19590.78,4391.86
2007-11-06,1520.27,5536.569,19400.67,4522.91
2007-11-07,1475.62,5601.783,19289.83,4440.93
2007-11-08,1474.77,5330.023,19058.93,4460.96
2007-11-09,1453.7,5315.54,18907.6,4454.96
2007-11-12,1439.18,5187.735,18737.27,4218.54
2007-11-13,1481.05,5158.118,19035.48,4348.78
2007-11-14,1470.58,5412.694,19929.06,4498.23
2007-11-15,1451.15,5365.267,19784.89,4450.03
2007-11-16,1458.74,5316.274,19698.36,4449.58
2007-11-19,1433.27,5269.817,19633.36,4320.42
2007-11-20,1439.7,5293.703,19280.8,4292.56
2007-11-21,1416.77,5214.225,18602.62,4134.88
2007-11-22,1416.77,4984.161,18526.32,4177.09
2007-11-23,1440.7,5032.13,18852.87,4157.23
2007-11-26,1407.21,4958.849,19247.54,4028.19
2007-11-27,1428.23,4861.111,19127.73,4008.25
2007-11-28,1469.02,4803.394,18938.87,4243.88
2007-11-29,1469.72,5003.333,19003.26,4285.2
2007-11-30,1481.14,4871.778,19363.19,4349.27
2007-12-03,1472.42,4868.611,19603.41,4346.5
2007-12-04,1462.79,4915.889,19529.5,4312.61
2007-12-05,1485.01,5042.654,19738.07,4447.8
2007-12-06,1507.35,5035.073,19795.87,4533.64
2007-12-07,1504.66,5091.756,19966.0,4559.2
2007-12-10,1515.96,5161.919,19930.68,4563.3
2007-12-11,1477.65,5175.076,20290.89,4483.4
2007-12-12,1486.59,5095.543,20375.87,4496.67
2007-12-13,1488.41,4958.043,20104.39,4365.22
2007-12-14,1467.95,5007.911,20030.83,4328.42
2007-12-17,1445.9,4876.761,19261.35,4109.48
2007-12-18,1454.98,4836.174,19079.64,4188.57
2007-12-19,1453.0,4941.784,19091.96,4237.69
2007-12-20,1460.12,5043.535,19162.57,4260.26
2007-12-21,1484.46,5101.779,19162.57,4353.27
2007-12-24,1496.45,5234.262,19854.12,4372.77
2007-12-25,1496.45,5201.181,19854.12,4372.77
2007-12-26,1497.66,5233.351,20192.52,4452.63
2007-12-27,1476.37,5308.889,20216.72,4418.15
2007-12-28,1478.49,5261.563,20206.95,4445.96
2007-12-31,1468.36,5261.563,20286.99,4400.41
2008-01-01,1468.36,5261.563,20300.71,4400.41
2008-01-02,1447.16,5272.814,20465.3,4328.2
2008-01-03,1447.16,5319.861,20345.2,4351.51
2008-01-04,1411.63,5361.574,20686.89,4197.12
2008-01-07,1416.18,5393.343,20812.65,4147.43
2008-01-08,1390.19,5386.531,20873.33,4272.03
2008-01-09,1409.13,5435.807,20869.78,4251.04
2008-01-10,1420.33,5456.541,20582.08,4311.63
2008-01-11,1401.02,5484.677,20827.45,4251.39
2008-01-14,1416.25,5497.901,20728.05,4298.71
2008-01-15,1380.95,5443.791,20251.09,4115.57
2008-01-16,1373.2,5290.606,19868.11,3965.83
2008-01-17,1333.25,5151.626,19700.82,3846.31
2008-01-18,1325.19,5180.514,19013.7,3844.33
2008-01-21,1325.19,4914.435,17605.35,3528.17
2008-01-22,1310.5,4559.751,16729.94,3770.07
2008-01-23,1338.6,4703.047,17594.07,3698.86
2008-01-24,1352.07,4717.734,17221.74,3937.56
2008-01-25,1330.61,4761.688,18361.66,3936.22
2008-01-28,1353.97,4419.294,18152.78,4009.93
2008-01-29,1362.3,4457.944,18091.94,4079.06
2008-01-30,1355.81,4417.849,17758.64,4122.16
2008-01-31,1378.55,4383.393,17648.71,4118.52
2008-02-01,1395.41,4320.767,18242.58,4239.94
2008-02-04,1380.82,4672.17,18660.32,4245.65
2008-02-05,1336.64,4599.696,18663.16,4155.62
2008-02-06,1326.45,4599.696,18139.49,4056.55
2008-02-07,1336.91,4599.696,17526.93,4054.35
2008-02-08,1331.29,4599.696,17464.89,4083.7
2008-02-11,1339.13,4599.696,16630.91,4178.12
2008-02-12,1348.86,4599.696,16608.01,4272.55
2008-02-13,1367.21,4490.721,16949.14,4329.21
2008-02-14,1348.86,4552.316,17766.63,4287.41
2008-02-15,1350.0,4497.127,18115.25,4237.31
2008-02-18,1350.0,4568.151,18048.05,4356.81
2008-02-19,1348.78,4664.295,18075.66,4347.61
2008-02-20,1360.03,4567.026,17617.6,4418.93
2008-02-21,1342.53,4527.177,17734.68,4459.09
2008-02-22,1353.11,4370.285,17349.07,4501.22
2008-02-25,1371.8,4192.533,17650.57,4546.84
2008-02-26,1381.29,4238.179,17806.19,4601.31
2008-02-27,1380.02,4334.047,17825.99,4670.74
2008-02-28,1367.68,4299.513,17824.48,4687.1
2008-02-29,1330.63,4348.543,17578.72,4475.34
2008-03-03,1331.34,4438.265,16677.88,4526.84
2008-03-04,1326.75,4335.446,16339.89,4466.08
2008-03-05,1333.7,4292.654,16542.08,4550.51
2008-03-06,1304.34,4360.986,16542.08,4466.25
2008-03-07,1293.37,4300.515,15975.52,4357.18
2008-03-10,1273.37,4146.299,15923.72,4232.47
2008-03-11,1320.65,4165.878,16123.15,4411.82
2008-03-12,1308.77,4070.116,16127.98,4443.24
2008-03-13,1315.48,3971.257,15357.35,4428.42
2008-03-14,1288.14,3962.673,15760.52,4384.94
2008-03-17,1276.6,3820.048,14809.49,4233.64
2008-03-18,1330.74,3668.897,14833.46,4370.98
2008-03-19,1298.42,3761.605,14994.83,4185.28
2008-03-20,1329.51,3804.054,14994.83,4113.6
2008-03-21,1329.51,3796.576,14994.83,4113.6
2008-03-24,1349.88,3626.188,15289.4,4207.15
2008-03-25,1352.98,3629.619,16217.49,4292.99
2008-03-26,1341.13,3606.857,16086.83,4327.52
2008-03-27,1325.76,3411.493,16015.56,4306.86
2008-03-28,1315.22,3580.146,16371.29,4275.87
2008-03-31,1322.7,3472.713,15644.44,4316.14
2008-04-01,1370.18,3329.162,15626.62,4421.22
2008-04-02,1367.53,3347.882,15750.4,4485.11
2008-04-03,1369.31,3446.244,15832.55,4536.4
2008-04-04,1370.4,3446.244,15343.12,4578.49
2008-04-07,1372.54,3599.618,15757.08,4597.37
2008-04-08,1365.54,3612.539,15587.62,4615.8
2008-04-09,1354.49,3413.907,15790.51,4583.1
2008-04-10,1360.55,3471.743,15695.1,4605.73
2008-04-11,1332.83,3492.893,15807.64,4523.43
2008-04-14,1328.32,3296.672,15807.64,4540.35
2008-04-15,1334.43,3348.353,16153.66,4581.54
2008-04-16,1364.71,3291.599,16244.19,4688.59
2008-04-17,1365.56,3222.741,16481.2,4736.4
2008-04-18,1390.33,3094.668,16481.2,4751.18
2008-04-21,1388.17,3116.977,16739.33,4760.64
2008-04-22,1375.94,3147.793,16783.87,4790.51
2008-04-23,1379.93,3278.33,16698.04,4763.78
2008-04-24,1388.82,3583.028,16721.08,4689.44
2008-04-25,1397.84,3557.749,17125.98,4677.77
2008-04-28,1396.37,3474.722,17015.96,4688.79
2008-04-29,1390.94,3523.405,17378.46,4524.21
2008-04-30,1385.59,3693.106,17287.31,4719.72
2008-05-01,1409.34,3693.106,17287.31,4777.95
2008-05-02,1413.9,3693.106,17600.12,4878.56
2008-05-05,1407.49,3761.009,17490.9,4901.85
2008-05-06,1418.26,3733.503,17373.01,4936.51
2008-05-07,1392.57,3579.147,17339.31,4841.83
2008-05-08,1397.68,3656.839,17080.65,4838.7
2008-05-09,1388.28,3613.494,16737.07,4828.4
2008-05-12,1403.58,3626.982,16860.9,4899.63
2008-05-13,1403.04,3560.243,16752.86,4945.21
2008-05-14,1408.66,3657.432,16978.35,4937.05
2008-05-15,1423.57,3637.324,17353.54,5020.13
2008-05-16,1425.35,3624.233,17434.94,5123.29
2008-05-19,1426.63,3604.761,17434.94,5195.39
2008-05-20,1413.4,3443.162,17230.18,5176.5
2008-05-21,1390.71,3544.186,17243.16,5139.64
2008-05-22,1394.35,3485.63,16907.11,5128.31
2008-05-23,1375.93,3473.091,16649.64,5063.37
2008-05-26,1375.93,3364.544,16348.5,5083.74
2008-05-27,1385.35,3375.407,16275.59,5023.88
2008-05-28,1390.84,3459.026,16525.37,5121.6
2008-05-29,1398.26,3401.437,16316.26,5077.48
2008-05-30,1400.38,3433.354,16415.57,5148.87
2008-06-02,1385.67,3459.044,16063.18,5107.32
2008-06-03,1377.65,3436.398,15962.56,5017.6
2008-06-04,1377.2,3369.913,15514.79,4911.16
2008-06-05,1404.05,3351.645,15769.72,5082.13
2008-06-06,1360.68,3329.67,15572.18,4990.73
2008-06-09,1361.76,3329.67,15066.1,4957.67
2008-06-10,1358.44,3072.333,14889.25,4835.04
2008-06-11,1335.49,3024.24,15185.32,4741.33
2008-06-12,1339.87,2957.532,15250.2,4779.41
2008-06-13,1360.03,2868.8,15189.62,4791.84
2008-06-16,1360.14,2874.103,15395.82,4819.64
2008-06-17,1350.93,2794.751,15696.9,4893.74
2008-06-18,1337.81,2941.115,15422.31,4814.8
2008-06-19,1342.83,2748.874,15087.99,4806.49
2008-06-20,1317.93,2831.736,14571.29,4693.08
2008-06-23,1318.0,2760.417,14293.32,4686.71
2008-06-24,1314.29,2803.019,14106.58,4676.49
2008-06-25,1321.97,2905.014,14220.07,4784.55
2008-06-26,1283.15,2901.85,14421.82,4688.84
2008-06-27,1278.38,2748.432,13802.22,4669.74
2008-06-30,1280.0,2736.103,13461.6,4751.47
2008-07-01,1284.91,2651.605,12961.68,4626.33
2008-07-02,1261.52,2651.725,13664.62,4491.8
2008-07-03,1262.9,2703.529,13094.11,4368.16
2008-07-04,1262.9,2669.892,13454.0,4375.98
2008-07-07,1252.31,2792.397,13525.99,4384.82
2008-07-08,1273.7,2814.947,13349.65,4372.12
2008-07-09,1244.69,2920.546,13964.26,4359.75
2008-07-10,1253.39,2875.45,13926.24,4341.77
2008-07-11,1239.49,2856.634,13469.85,4344.8
2008-07-14,1228.3,2878.256,13330.51,4387.42
2008-07-15,1214.91,2779.448,12676.19,4358.76
2008-07-16,1245.36,2705.867,12575.8,4407.88
2008-07-17,1260.32,2684.778,13111.85,4335.63
2008-07-18,1260.68,2778.367,13635.4,4324.22
2008-07-21,1260.0,2861.418,13850.04,4385.41
2008-07-22,1277.0,2846.117,14104.2,4311.27
2008-07-23,1282.19,2837.849,14942.28,4290.95
2008-07-24,1252.54,2910.292,14777.01,4166.31
2008-07-25,1257.76,2865.101,14274.94,4167.59
2008-07-28,1234.37,2903.012,14349.11,4146.66
2008-07-29,1263.2,2850.311,13791.54,4229.35
2008-07-30,1284.26,2836.668,14287.21,4378.11
2008-07-31,1267.38,2775.717,14355.75,4335.93
2008-08-01,1260.31,2801.817,14656.69,4229.3
2008-08-04,1249.02,2741.74,14577.87,4062.22
2008-08-05,1284.88,2690.746,14961.07,4104.91
2008-08-06,1289.19,2719.368,15073.54,4164.53
2008-08-07,1266.07,2727.577,15117.25,4124.17
2008-08-08,1296.32,2605.719,15167.82,4033.09
2008-08-11,1305.32,2470.074,15503.92,3932.59
2008-08-12,1289.59,2457.198,15212.13,3882.89
2008-08-13,1285.83,2446.297,15093.12,3903.59
2008-08-14,1292.93,2437.082,14724.18,3972.43
2008-08-15,1298.2,2450.61,14724.18,3878.16
2008-08-18,1278.6,2319.868,14645.66,3818.35
2008-08-19,1266.69,2344.469,14543.73,3827.31
2008-08-20,1274.54,2523.282,14678.23,3976.18
2008-08-21,1277.72,2431.716,14243.73,4027.4
2008-08-22,1292.2,2405.226,14401.49,4026.8
2008-08-25,1266.84,2413.374,14450.35,3909.83
2008-08-26,1271.51,2350.084,14482.22,3875.43
2008-08-27,1281.66,2342.147,14296.79,3979.79
2008-08-28,1300.68,2350.143,14048.34,4032.65
2008-08-29,1282.83,2397.369,14564.53,3965.62
2008-09-01,1282.83,2325.135,14498.51,3909.55
2008-09-02,1277.58,2304.891,15049.86,3851.12
2008-09-03,1274.98,2276.672,15049.86,3787.65
2008-09-04,1236.83,2277.411,14899.1,3634.62
2008-09-05,1242.31,2202.446,14483.83,3566.14
2008-09-08,1267.79,2143.421,14944.97,3547.68
2008-09-09,1224.51,2145.779,14900.76,3368.57
2008-09-10,1232.04,2150.759,14662.61,3375.93
2008-09-11,1249.05,2078.981,14324.29,3420.56
2008-09-12,1251.7,2079.673,14000.81,3535.77
2008-09-15,1192.7,2079.673,13531.27,3273.9
2008-09-16,1213.59,1986.636,13518.8,3271.92
2008-09-17,1156.39,1929.047,13262.9,3052.88
2008-09-18,1206.52,1895.837,13315.6,3174.68
2008-09-19,1255.08,2075.091,14042.32,3500.27
2008-09-22,1207.09,2236.41,13994.96,3489.82
2008-09-23,1188.22,2201.51,13570.31,3346.66
2008-09-24,1185.87,2216.811,13692.52,3324.77
2008-09-25,1209.18,2297.501,13547.18,3450.21
2008-09-26,1213.01,2293.784,13102.18,3383.95
2008-09-29,1106.39,2293.784,12595.75,3003.75
2008-09-30,1166.36,2293.784,12860.43,3186.4
2008-10-01,1161.07,2293.784,13055.67,3181.93
2008-10-02,1114.28,2293.784,13055.67,2912.3
2008-10-03,1099.23,2293.784,12526.32,2807.42
2008-10-06,1056.89,2173.738,11801.7,2502.6
2008-10-07,996.23,2157.839,11695.24,2362.08
2008-10-08,984.94,2092.224,11328.36,2125.94
2008-10-09,909.92,2074.583,11328.36,2175.12
2008-10-10,899.22,2000.572,10527.85,2033.21
2008-10-13,1003.35,2073.568,11309.09,2370.61
2008-10-14,998.01,2017.321,11483.4,2488.98
2008-10-15,907.84,1994.667,10809.12,2141.0
2008-10-16,946.43,1909.941,10581.49,2076.83
2008-10-17,940.55,1930.651,9975.35,2156.89
2008-10-20,985.4,1974.006,10223.09,2330.64
2008-10-21,955.05,1958.529,10683.39,2202.56
2008-10-22,896.78,1895.822,10169.9,1902.31
2008-10-23,908.11,1875.561,9771.7,1873.05
2008-10-24,876.77,1839.621,8701.07,1730.4
2008-10-27,848.92,1723.351,8509.56,1674.89
2008-10-28,940.51,1771.821,9008.08,1889.78
2008-10-29,930.09,1719.812,9044.51,2020.25
2008-10-30,954.09,1763.607,9044.51,2152.2
2008-10-31,968.75,1728.786,9788.06,2172.92
2008-11-03,966.3,1719.774,10337.68,2182.43
2008-11-04,1005.75,1706.703,10631.12,2373.97
2008-11-05,952.77,1760.609,10120.01,2249.03
2008-11-06,904.88,1717.722,9734.22,2116.75
2008-11-07,930.99,1747.713,9964.29,2139.56
2008-11-10,919.21,1874.801,10536.16,2179.7
2008-11-11,898.95,1843.607,9839.69,2117.87
2008-11-12,852.3,1859.11,9536.33,1928.94
2008-11-13,911.29,1927.613,9536.33,2013.6
2008-11-14,873.29,1986.438,9385.42,2023.2
2008-11-17,850.75,2030.485,9291.01,1980.24
2008-11-18,859.12,1902.43,8937.2,1914.82
2008-11-19,806.58,2017.474,8773.78,1821.19
2008-11-20,752.44,1983.76,8451.01,1781.88
2008-11-21,800.03,1969.389,8915.21,1659.16
2008-11-24,851.81,1897.06,8903.12,1877.81
2008-11-25,857.39,1888.715,8695.53,1909.77
2008-11-26,887.68,1897.884,9026.72,1995.09
2008-11-27,887.68,1917.861,9026.72,2025.44
2008-11-28,896.24,1871.156,9092.72,2028.15
2008-12-01,816.21,1894.615,8839.87,1874.1
2008-12-02,848.81,1889.638,8739.24,1866.5
2008-12-03,870.74,1965.414,8747.43,1899.52
2008-12-04,845.22,2001.504,9229.75,1828.8
2008-12-05,876.07,2018.656,8965.2,1780.62
2008-12-08,909.7,2090.773,9162.62,1990.97
2008-12-09,888.67,2037.74,9162.62,1982.42
2008-12-10,899.24,2079.117,9654.9,2060.64
2008-12-11,873.59,2031.681,9645.46,2087.77
2008-12-12,879.73,1954.215,9690.07,2107.4
2008-12-15,868.57,1964.374,9832.39,2073.56
2008-12-16,913.18,1975.006,9976.98,2165.26
2008-12-17,904.42,1976.819,9715.29,2203.51
2008-12-18,885.28,2015.694,10076.43,2162.67
2008-12-19,887.88,2018.463,10099.91,2132.49
2008-12-22,871.63,1987.755,9928.35,2056.55
2008-12-23,863.16,1897.225,9686.75,2027.84
2008-12-24,868.15,1863.8,9568.72,2029.34
2008-12-25,868.15,1852.419,9568.72,2029.34
2008-12-26,872.8,1851.518,9328.92,2048.77
2008-12-29,869.42,1850.48,9533.52,2026.15
2008-12-30,890.64,1832.91,9716.16,2075.82
2008-12-31,903.25,1820.805,9647.31,2077.68
2009-01-01,903.25,1820.805,9903.46,2077.68
2009-01-02,931.8,1820.805,9958.22,2210.96
2009-01-05,927.45,1880.716,10275.6,2277.06
2009-01-06,934.7,1937.145,10335.93,2365.53
2009-01-07,906.65,1924.012,9586.88,2255.7
2009-01-08,909.73,1878.181,9586.88,2277.0
2009-01-09,890.35,1904.861,9406.47,2236.44
2009-01-12,870.26,1900.347,9110.05,2127.02
2009-01-13,871.79,1863.367,9071.36,2138.79
2009-01-14,842.62,1928.869,9370.49,2013.69
2009-01-15,843.74,1920.206,9046.74,2038.73
2009-01-16,850.12,1954.438,9323.59,2087.25
2009-01-19,850.12,1986.672,9329.57,2069.48
2009-01-20,805.22,1994.107,9100.55,1973.58
2009-01-21,840.24,1985.016,8779.17,2021.19
2009-01-22,827.5,2004.951,8813.84,2008.91
2009-01-23,831.95,1990.657,8674.35,2016.01
2009-01-26,836.57,1990.657,8674.35,2065.29
2009-01-27,845.71,1990.657,9004.08,2061.83
2009-01-28,874.09,1990.657,9257.47,2152.33
2009-01-29,845.14,1990.657,9236.28,2113.56
2009-01-30,825.88,1990.657,9424.24,2071.14
2009-02-02,825.44,2011.683,9066.7,2031.31
2009-02-03,838.51,2060.808,9149.3,2092.31
2009-02-04,832.23,2107.749,9201.85,2130.49
2009-02-05,845.85,2098.018,9090.88,2161.12
2009-02-06,868.6,2181.239,9300.86,2285.6
2009-02-09,869.89,2224.714,9583.89,2291.53
2009-02-10,827.16,2265.161,9647.47,2227.19
2009-02-11,833.74,2260.82,9618.54,2185.85
2009-02-12,835.19,2248.091,9465.83,2156.18
2009-02-13,826.84,2320.792,9634.74,2215.77
2009-02-16,826.84,2389.387,9305.45,2231.01
2009-02-17,789.17,2319.441,9035.0,2102.18
2009-02-18,788.42,2209.862,9015.18,2061.91
2009-02-19,778.94,2227.125,9042.63,2079.1
2009-02-20,770.05,2261.478,8843.21,1980.12
2009-02-23,743.33,2305.777,8843.21,1970.64
2009-02-24,773.14,2200.654,8822.06,1978.93
2009-02-25,764.9,2206.574,8902.56,1965.45
2009-02-26,752.83,2121.251,8954.86,1987.68
2009-02-27,735.09,2082.852,8891.61,1962.5
2009-03-02,700.82,2093.447,8607.08,1827.77
2009-03-03,696.33,2071.431,8427.29,1831.13
2009-03-04,712.87,2198.107,8446.49,1951.81
2009-03-05,682.55,2221.076,8197.92,1905.36
2009-03-06,683.38,2193.007,8325.82,1889.69
2009-03-09,676.53,2118.748,8160.4,1874.43
2009-03-10,719.6,2158.568,8160.4,1983.24
2009-03-11,721.36,2139.025,8160.4,2003.28
2009-03-12,750.74,2133.881,8343.75,2052.77
2009-03-13,756.55,2128.848,8756.61,2080.25
2009-03-16,753.89,2153.291,8943.54,2114.72
2009-03-17,778.12,2218.326,8863.82,2133.65
2009-03-18,794.35,2223.725,8976.68,2145.87
2009-03-19,784.04,2265.759,9001.75,2200.22
2009-03-20,768.54,2281.087,8966.68,2175.1
2009-03-23,822.92,2325.48,9424.02,2283.07
2009-03-24,806.12,2338.42,9471.04,2251.88
2009-03-25,813.88,2291.555,9667.9,2277.18
2009-03-26,832.86,2361.704,10003.1,2309.29
2009-03-27,815.94,2374.438,10048.49,2247.99
2009-03-30,787.53,2358.04,9568.14,2131.77
2009-03-31,797.87,2373.213,9708.5,2171.4
2009-04-01,811.08,2408.017,9901.99,2226.21
2009-04-02,834.38,2425.291,10348.83,2350.55
2009-04-03,842.5,2419.778,10348.83,2408.81
2009-04-06,835.48,2419.778,10534.87,2391.75
2009-04-07,815.55,2439.182,10534.87,2357.32
2009-04-08,825.16,2347.385,10742.34,2396.38
2009-04-09,856.56,2379.876,10803.86,2472.38
2009-04-10,856.56,2444.226,10803.86,2472.38
2009-04-13,858.73,2513.701,10967.22,2530.03
2009-04-14,841.5,2527.181,10967.22,2498.1
2009-04-15,852.06,2536.056,11284.73,2466.64
2009-04-16,865.3,2534.134,10947.4,2520.01
2009-04-17,869.6,2503.935,11023.09,2495.02
2009-04-20,832.39,2557.456,10979.5,2386.0
2009-04-21,850.08,2535.828,10898.11,2384.18
2009-04-22,843.55,2461.346,10817.54,2415.4
2009-04-23,851.92,2463.954,11134.99,2457.25
2009-04-24,866.23,2448.595,11329.05,2522.66
2009-04-27,857.51,2405.348,11371.85,2436.93
2009-04-28,855.16,2401.438,11001.75,2427.55
2009-04-29,873.64,2468.192,11403.25,2535.4
2009-04-30,872.81,2477.569,11403.25,2528.39
2009-05-01,877.52,2477.569,11403.25,2521.83
2009-05-04,907.24,2559.911,12134.75,2724.65
2009-05-05,903.8,2567.337,12131.08,2748.53
2009-05-06,919.53,2592.52,11952.75,2804.54
2009-05-07,907.39,2597.447,12116.94,2762.57
2009-05-08,929.23,2625.645,11876.43,2846.79
2009-05-11,909.24,2579.747,11682.99,2850.0
2009-05-12,908.35,2618.172,12158.03,2808.13
2009-05-13,883.92,2663.766,12019.65,2689.94
2009-05-14,893.07,2639.887,11872.91,2724.58
2009-05-15,882.88,2645.263,12173.42,2732.71
2009-05-18,909.71,2652.779,14284.21,2842.68
2009-05-19,908.13,2676.682,14302.03,2883.32
2009-05-20,903.47,2651.414,14060.66,2931.96
2009-05-21,888.33,2610.622,13736.54,2841.78
