Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,TWSE Index,KOSPI Index,SENSEX Index,MXMU Index,MXLA Index
1996/9/24,685.61,154.03,21171.99,849.924,6477.85,777.91,3337.73,129.44,892.7
1996/9/25,685.83,155.53,21350.67,835.181,6438.52,793.21,3343.92,130.26,887.46
1996/9/26,685.86,156.04,21461.37,854.664,6508.17,793.21,3307.05,129.54,888.98
1996/9/27,686.19,156.95,21547.02,875.525,6508.17,793.21,3254.73,129.79,887.54
1996/9/30,687.31,157.4,21556.4,875.525,6504.68,789.67,3239.48,129.89,886.41
1996/10/1,689.08,158.13,21462.97,875.525,6513.73,789.47,3226.8,129.91,894.15
1996/10/2,694.01,159.25,21498.6,875.525,6538.24,794.01,3226.8,130.74,906.06
1996/10/3,692.78,159.17,21331.5,865.486,6611.58,794.01,3195.77,131.02,909.05
1996/10/4,701.46,159.93,21148.03,863.459,6616.21,776.43,3101.27,131.22,915.72
1996/10/7,703.34,159.73,21161.01,864.663,6620.42,795.33,3002.86,131.98,915.24
1996/10/8,700.64,159.89,21038.53,877.607,6584.91,797.62,3027.35,132.08,919.13
1996/10/9,696.74,159.33,20870.83,874.011,6587.86,817.78,3037.63,132.12,917.18
1996/10/10,694.61,158.76,20870.83,904.095,6587.86,830.21,3126.34,131.36,913.24
1996/10/11,700.66,159.46,20968.16,909.894,6578.36,833.43,3160.52,130.74,908.52
1996/10/14,703.54,159.82,21029.25,940.786,6626.41,842.28,3099.34,131.27,904.41
1996/10/15,702.57,161.47,21429.93,937.293,6616.38,828.61,3118.95,129.74,905.64
1996/10/16,704.41,160.27,21397.19,933.883,6551.26,835.17,3104.66,129.74,898.15
1996/10/17,706.99,160.71,21423.74,952.322,6494.34,839.73,3112.02,129.4,903.39
1996/10/18,710.82,161.61,21612.3,939.932,6475.42,830.25,3130.21,129.91,907.82
1996/10/21,709.85,161.81,21302.95,964.392,6441.15,832.62,3130.21,130,902.27
1996/10/22,706.57,162.06,21123.68,976.471,6426.3,819.22,3227.13,129.45,891.59
1996/10/23,707.27,159.95,21082.15,1010.834,6437.06,811.98,3341.86,130.32,891.25
1996/10/24,702.29,159.25,21003.49,1007.914,6458.91,804.44,3250.94,129.62,892.01
1996/10/25,700.92,160.02,20739.97,1012.672,6458.91,793.78,3250.66,128.38,883.32
1996/10/28,697.26,160.59,20885.41,1022.864,6424.72,780.08,3264.52,128.18,878.48
1996/10/29,701.5,158.75,20958.08,1017.518,6359.67,766.32,3239.94,128.13,881.51
1996/10/30,700.9,158.62,20681.67,958.939,6426.09,757.09,3172.98,128.54,874.98
1996/10/31,705.27,158.95,20466.86,976.71,6426.09,757.59,3163.78,127.76,876.63
1996/11/1,703.77,158.63,20633.06,930.789,6455.11,767.87,3148.57,127.65,884.6
1996/11/4,706.73,158.46,20633.06,945.117,6622.61,747.42,3092.72,127.78,885.18
1996/11/5,714.14,159.83,20592.33,928.029,6604.14,733.65,3062.84,127.61,887.26
1996/11/6,724.59,160.69,20991.52,915.051,6653.65,747.29,3044.16,128.33,888.7
1996/11/7,727.65,160.41,20771.11,928.141,6629.68,741.76,3066.66,128.48,888.02
1996/11/8,730.82,160.57,21201.04,919.674,6581.96,739.11,3066.66,128.1,887.13
1996/11/11,731.87,159.8,21065.08,933.969,6571.12,729.53,3080.26,128.78,893.21
1996/11/12,729.56,161.31,21206.43,943.003,6571.12,752.54,3080.26,128.22,892.16
1996/11/13,731.13,161.44,20979.44,940.522,6577.29,747.32,3126.06,126.91,893.82
1996/11/14,735.88,162.41,21031.04,953.19,6601.63,743.03,3110.23,125.21,892.72
1996/11/15,737.62,163.42,20929.73,950.827,6587.44,750.29,3139.02,126.49,891.03
1996/11/18,737.02,162.99,20796.37,1004.689,6659.72,750.82,3171.59,127.98,889.81
1996/11/19,742.16,163.83,20956.18,1015.958,6687.88,747.05,3139.33,127.28,888.2
1996/11/20,743.95,163.27,21189.96,1014.925,6729.36,744.14,3062.5,128.61,887.4
1996/11/21,742.75,163.43,21143.34,940.773,6692.49,744.91,3043.3,129.85,886.85
1996/11/22,748.73,164.92,21216.11,951.832,6761.39,731.44,2965.66,129.66,885.01
1996/11/25,757.03,165.1,21293.57,976.55,6938.87,716.45,2994.98,129.49,882.78
1996/11/26,755.96,166.4,21418.25,967.589,6927.77,715.97,2948.44,129.32,882.19
1996/11/27,755,165.42,21345.28,980.381,6932.96,722.62,2883.57,129.23,878.65
1996/11/28,755,166.44,21035.54,992.639,6876.41,736.92,2871.02,129.24,879.74
1996/11/29,757.02,167.89,21020.36,1032.947,6765.93,733.5,2890.5,129.64,883.1
1996/12/2,756.56,168.41,20674.69,1134.523,6982.81,727.83,2851.43,129.7,886.24
1996/12/3,748.28,167.97,20630.56,1122.989,6936.39,725.59,2798,128.72,898.74
1996/12/4,745.1,167.45,20659.91,1169.92,6943.64,715.87,2745.06,128.56,895.58
1996/12/5,744.38,167.62,20943.9,1212.081,6919.49,706.3,2812.22,129.81,902.59
1996/12/6,739.6,163.92,20276.7,1212.889,6806.81,699.89,2826.2,129.75,891.83
1996/12/9,749.81,166.15,20603.71,1247.658,6808.83,692.17,2815.06,129.01,892.73
1996/12/10,747.54,167.11,20822.12,1230.254,6841.03,702.83,2798.57,129.36,893.73
1996/12/11,740.73,164.54,20568.38,1244.9,6802.74,704.68,2941.36,129.81,876.99
1996/12/12,729.33,164.92,20501.2,1177.136,6825.62,689.38,2880.26,129.74,870.92
1996/12/13,728.64,163.71,20341.39,1110.038,6825.1,689.07,2881.15,128.93,866.71
1996/12/16,720.98,165.71,20422.04,1000.022,6891.42,673.92,2958.65,128.16,865.5
1996/12/17,726.04,165.14,20413.46,905.579,6855.57,663.35,2984.02,129.85,877.14
1996/12/18,731.54,166.89,20093.03,972.73,6896.52,661.39,3001.24,131.14,884.93
1996/12/19,745.76,168.06,19570.67,902.423,6859.4,690.97,3035.91,131.81,889.62
1996/12/20,748.87,169.15,19690.46,885.238,6890.66,700.87,3110.19,132.4,893
1996/12/23,746.92,169.56,19690.46,902.014,6932,684.81,3093.04,132.25,893.89
1996/12/24,751.03,169.66,19161.71,865.577,6935.72,677.76,3085.2,131.99,894.35
1996/12/25,751.03,169.66,19549.41,895.177,6935.72,677.76,3085.2,131.99,894.33
1996/12/26,755.82,169.66,19291.58,924.235,6889.03,659.01,3085.2,132.83,900.02
1996/12/27,756.79,170.68,19369.04,922.348,6863.02,651.22,3085.2,132.74,903.9
1996/12/30,753.85,171.61,19361.35,934.213,6926.27,651.22,3085.2,132.67,906.97
1996/12/31,740.74,171.31,19361.35,917.018,6933.94,651.22,3085.2,133.66,907.5
1997/1/1,740.74,171.31,19361.35,917.018,6933.94,651.22,3260.56,133.66,907.5
1997/1/2,737.01,168.81,19361.35,919.435,6933.94,651.22,3225.24,135.66,904.29
1997/1/3,748.03,170.86,19361.35,899.613,6933.94,653.79,3264,136.64,913.02
1997/1/6,747.65,171.34,19446,876.495,6844.75,626.87,3252.31,138.57,929.38
1997/1/7,753.23,171.2,18896.19,898.171,6875.02,611.05,3264.12,142.09,943.75
1997/1/8,748.41,172.53,18680.38,896.408,7019.43,621.41,3288.88,144.51,955.15
1997/1/9,754.85,173.16,18073.87,906.98,7010.76,639.87,3362.39,144.81,955.46
1997/1/10,759.5,172.88,17303.65,918.4,7094.77,648.69,3418.32,144.72,958.31
1997/1/13,759.51,175.3,18118.79,929.52,7189.47,659.54,3453.16,146.12,956.73
1997/1/14,768.86,177.15,18093.13,907.85,7137.76,686.59,3492.26,147.14,977.78
1997/1/15,767.2,177.21,18093.13,916.72,7165.46,699.76,3646.73,147.93,987.83
1997/1/16,769.75,178.56,18144.34,915.01,7206.42,711.86,3455.88,149.04,984.53
1997/1/17,776.17,179.57,18090.04,919.85,7173.42,701.18,3422.35,148.94,995.33
1997/1/20,776.7,179.65,17480.34,933.28,7254.32,718.46,3389.49,148.95,998.96
1997/1/21,782.72,179.49,17358.16,929.11,7251.04,690.54,3382.74,150.02,997.85
1997/1/22,786.23,181.03,18013.88,942.44,7290.77,678.94,3427.09,148.97,990.19
1997/1/23,777.56,181.86,17909.46,945.8,7219.55,676.91,3427.09,152.01,994.15
1997/1/24,770.52,180.31,17689.36,953.92,7248.01,679.56,3435.62,156.99,981.17
1997/1/27,765.02,180.41,17334.9,959.06,7156.96,664.7,3562.74,162.86,976.2
1997/1/28,765.02,181.22,17796.57,956.31,7146.21,662.85,3604.2,158.69,983.4
1997/1/29,772.5,179.95,18335.3,962.1,7149.54,663.56,3525.97,159.5,975.23
1997/1/30,784.17,180.88,17864.04,960.17,7221.98,676.52,3510.05,161.91,985.44
1997/1/31,786.16,182.44,18330.01,964.74,7283.4,685.84,3382.47,161.06,995.68
1997/2/3,786.73,182.85,18085.95,964.74,7346.88,687.25,3324.22,160.1,1005.56
1997/2/4,789.26,183.21,18314.33,964.74,7346.88,695.95,3377.63,158.33,1008.99
1997/2/5,778.28,185.27,18185.97,964.74,7346.88,698.6,3354.72,161.24,1012.44
1997/2/6,780.15,185.26,18038.43,964.74,7346.88,700.22,3402.6,164.69,1010.34
1997/2/7,789.56,186.54,17867.04,964.74,7346.88,700.22,3407.22,163.87,1023.34
1997/2/10,785.43,187.88,18181.17,964.74,7346.88,709.79,3443.55,164.52,1024.41
1997/2/11,789.59,188.16,18181.17,964.74,7410.47,713.43,3502.27,164.35,1028.46
1997/2/12,802.77,189.13,18409.96,964.74,7424.1,712.5,3483.48,164.7,1056.23
1997/2/13,811.82,189.55,18688.06,964.74,7536.28,716.71,3492.65,163.6,1059.11
1997/2/14,808.48,190.48,18722,964.74,7499.51,721,3521.99,163.47,1062.99
1997/2/17,808.48,190.8,18750.65,982.4,7687.18,712.93,3580.29,164.1,1068.18
1997/2/18,816.29,190.21,18470.75,894.85,7642.03,706.94,3530.23,165.88,1073.5
1997/2/19,812.49,191.17,18599.12,962.69,7656.85,713.67,3528.44,166.44,1070.25
1997/2/20,802.8,189.92,19051.71,965.08,7678.04,711.13,3494.4,168.27,1063.98
1997/2/21,801.77,189.47,19034.54,1017.13,7791.19,686.72,3439.49,168.94,1068.46
1997/2/24,810.28,188.94,18896.99,1009.56,7908.61,676.59,3358.47,170.72,1080.91
1997/2/25,812.1,190.39,19070.07,1017.96,7887.36,682.81,3356.83,171.96,1094.49
1997/2/26,805.68,190.28,18990.92,1031.51,7730.49,679.71,3364.97,171.06,1080.71
1997/2/27,795.07,190.57,19021.56,1025.3,7832.07,669.41,3427.87,167.08,1061.52
1997/2/28,790.82,189.29,18557,1040.27,7875.32,676.53,3651.91,164.46,1060.76
1997/3/3,795.31,189.02,18429.13,1063.05,7880.45,679.64,3871.05,158.92,1057.09
1997/3/4,790.95,191.6,18564.78,1068.16,7956.57,679.97,3944.61,155.86,1055.79
1997/3/5,801.99,192.47,18273.51,1052.15,8019.46,674.9,3940.99,155.38,1057.76
1997/3/6,798.56,194.83,18041.33,1079.13,8081,678.11,3876.04,158.6,1061.78
1997/3/7,804.97,194.62,18198.74,1077.72,8162.68,681.22,3876.04,157.12,1069.8
1997/3/10,813.65,195.69,18113.89,1099.68,8174.18,667.35,3768.74,158.81,1083.26
1997/3/11,811.34,196.24,18267.72,1109.73,8246.64,655.95,3725.87,158.18,1083.23
1997/3/12,804.26,193.81,18183.27,1126.16,8255.07,663.9,3762.37,156.3,1064.42
1997/3/13,789.56,193.39,17900.48,1117.28,8268.15,657.9,3754.51,157.25,1059.95
1997/3/14,793.17,193.59,17923.64,1125.8,8275.57,642.08,3745.31,155.48,1071.76
1997/3/17,795.71,191.57,18053.5,1125.8,8426.42,658.9,3798.12,157.81,1057.89
1997/3/18,789.66,189.01,18445.2,1162.63,8526.2,657.97,3795.17,158.59,1055.66
1997/3/19,785.77,189.54,18493.71,1161.27,8441.52,646.29,3689.07,158.43,1055.46
1997/3/20,782.65,186.81,18493.71,1120.72,8492.67,642.86,3732.05,157.2,1059.62
1997/3/21,784.1,187.74,18633.16,1167.17,8230.07,627.63,3730.2,157.8,1060.31
1997/3/24,790.89,187.44,18043.82,1191.73,7946.88,617.26,3730.2,158.08,1063.06
1997/3/25,789.07,189.63,18439.61,1197.84,7843.43,638.9,3765.78,156.55,1066.33
1997/3/26,790.5,191.91,18472.45,1215.31,8029.33,656.62,3733.24,157.14,1062.8
1997/3/27,773.88,192.2,18210.42,1214.26,8089.71,651.65,3735.58,158,1063.19
1997/3/28,773.88,192.2,18189.72,1202.67,8119.7,652.87,3663.53,159.62,1063.16
1997/3/31,757.12,192.54,18003.4,1234.62,8004.2,677.34,3360.89,162.16,1041.3
1997/4/1,759.64,187.51,17869.59,1241.03,8163.41,672.99,3427.01,159.94,1043.21
1997/4/2,750.11,187.03,18037.3,1233.85,8203.89,678.86,3538.39,159.74,1046.97
1997/4/3,750.32,185.33,18129.31,1246.03,8367.57,678.74,3559.65,158.2,1048.63
1997/4/4,757.9,186.34,17860.59,1260.96,8367.57,687.42,3550.37,158.11,1062.87
1997/4/7,762.13,189.42,17715.67,1276.41,8517.7,694.9,3520.49,155.91,1077.41
1997/4/8,766.12,189.7,18021.7,1247.26,8460.63,694.97,3520.49,155.75,1074.42
1997/4/9,760.6,191.37,17703.37,1286.85,8655.82,698.66,3650.88,155.95,1081.69
1997/4/10,758.34,191.32,17485.75,1281.89,8584.12,688.04,3598.37,155.59,1079.33
1997/4/11,737.65,190.82,17846.98,1278.53,8593.08,693.94,3633.73,154.66,1062.36
1997/4/14,743.73,189.4,17692.47,1316.92,8639.37,704.2,3589.72,153.55,1058.94
1997/4/15,754.72,191.89,17933.59,1324.96,8616.11,701.39,3647.44,153.79,1063.48
1997/4/16,763.53,192.17,18031.2,1327.78,8614.78,702.42,3647.44,155.19,1071.87
1997/4/17,761.77,192.57,18093.41,1323.37,8492.1,694.76,3696.52,155.7,1061.44
1997/4/18,766.34,191.49,18352.14,1338.03,8326.53,695.67,3696.52,155.53,1060.31
1997/4/21,760.37,192.14,18551.66,1362.08,8421.87,697.34,3799.79,156.68,1056.15
1997/4/22,774.61,192.61,18544.45,1365.5,8430.62,687.96,3800.63,155.72,1067.23
1997/4/23,773.64,194.18,18735.47,1378.84,8576.94,693.05,3828.99,156.74,1076.7
1997/4/24,771.18,194.68,18698.07,1380.28,8629.23,690.8,3805.72,154.8,1077.07
1997/4/25,765.37,193.97,18612.86,1364.98,8654.19,692.48,3825.57,154.22,1077.28
1997/4/28,772.96,193.81,18670.37,1352,8660.76,704.16,3825.51,153.12,1074.6
1997/4/29,794.05,195.91,18670.37,1376.77,8592.44,704.05,3808.65,154.15,1082.47
1997/4/30,801.34,196.99,19151.12,1393.75,8485.66,703.23,3841.11,153.71,1086.49
1997/5/1,798.53,197.54,19275.33,1393.75,8485.66,703.23,3841.11,155.15,1086.83
1997/5/2,812.97,198.01,19514.75,1393.75,8187,706.1,3801.71,156.31,1096.33
1997/5/5,830.24,199.89,19514.75,1448.93,8269.43,704.87,3756.78,156.41,1094.16
1997/5/6,827.76,201.27,20180.92,1482.99,8294.27,701.57,3781.49,157.33,1102.87
1997/5/7,815.62,200.65,20048.9,1495.46,8427.07,689.1,3753.5,158.76,1096.16
1997/5/8,820.26,200.65,20061.81,1405.18,8349.85,684.69,3753.5,159.16,1108.96
1997/5/9,824.78,201.27,19802.78,1467.23,8233.37,687.62,3769.34,160.71,1113.53
1997/5/12,837.66,203.66,20143.51,1500.4,7966.64,672.1,3735.25,159.94,1123.13
1997/5/13,833.13,204.1,20129.11,1464.28,7952.12,683.86,3701.96,161.11,1121.59
1997/5/14,836.04,205.41,20209.72,1379.22,8181.62,683.86,3740.53,162.23,1106.43
1997/5/15,841.88,205.52,20056.31,1417.67,7996.1,699.95,3741.22,164.21,1111.15
1997/5/16,829.75,205.59,20324.73,1315.92,8081.79,699.53,3759.64,163.7,1114.73
1997/5/19,833.27,205.77,20489.75,1344.61,8107.54,721.2,3778.31,163.03,1117.45
1997/5/20,841.66,202.4,20332.83,1381.12,7996.75,734.67,3768.3,162.29,1126.2
1997/5/21,839.35,206.34,19841.98,1354.88,8022.89,737.71,3735.01,162.26,1132.78
1997/5/22,835.66,204.89,19877.39,1235.22,8150.66,724.38,3730.78,161.34,1135.65
1997/5/23,847.03,205.99,20009,1254.27,8144.38,730.53,3706.37,162.91,1137.37
1997/5/26,847.03,206.14,20043.5,1251.55,8194.66,718.99,3701.65,162.41,1141.53
1997/5/27,849.71,206.74,19889.89,1281.74,8123.26,723.35,3692.55,162.39,1145.91
1997/5/28,847.21,205.42,20351.34,1270.35,8058.46,738.12,3685.31,163.76,1148.06
1997/5/29,844.08,204.89,20312.23,1263.35,7997.65,742.5,3724.11,161.87,1149.96
1997/5/30,848.28,202.77,20068.81,1285.18,8004.49,746.36,3755.1,161.21,1161.01
1997/6/2,846.36,204.03,20451.85,1336.28,8197.3,758.39,3808.18,162.09,1171.13
1997/6/3,845.48,204.85,20563.16,1338.76,8255.78,766.06,3838.85,163.96,1167.65
1997/6/4,840.11,205.24,20611.56,1361.19,8282.91,763.25,3861.42,163.73,1165.71
1997/6/5,843.43,206.22,20488.15,1360.23,8231.3,765.67,3873.85,163.97,1164.2
1997/6/6,858.01,208.16,20485.75,1275.3,8342.94,765.67,3836.44,163.04,1174.07
1997/6/9,862.91,208.7,20223.82,1274.92,8367.46,775.01,3835.35,164.69,1175.87
1997/6/10,865.27,209.26,20532.55,1241.74,8392.98,769.83,3860.97,164.29,1180.44
1997/6/11,869.57,209.43,20289.93,1220.4,8267,765.79,3927.71,166.14,1190.72
1997/6/12,883.48,211.7,20564.46,1220.4,8259.28,774.66,3982.95,165.31,1213.9
1997/6/13,893.27,213.79,20528.35,1243.98,8315.02,789.15,4029.99,163.01,1217.92
1997/6/16,893.9,212.73,20681.07,1261.47,8640.45,789.05,4025.41,165.04,1223.06
1997/6/17,894.42,210.85,20593.66,1245.93,8679.24,792.29,4087.64,162.95,1230.66
1997/6/18,889.06,211.23,20497.85,1232.68,8713.49,773.21,4082.5,163.1,1233.9
1997/6/19,897.99,211.95,20507.85,1230.74,8636.29,770.95,4088.98,163.9,1239.94
1997/6/20,898.7,212.24,20385.54,1291.2,8882.13,770.22,4083.04,162.61,1243.16
1997/6/23,878.62,212.18,20436.14,1283.5,8925.12,753.05,4089.2,164.61,1246.3
1997/6/24,896.34,212.87,20341.93,1303.93,8918.17,753.7,4119.39,163.2,1259.44
1997/6/25,888.99,215.28,20679.27,1297.59,8956.41,744.99,4093.62,165.47,1274.48
1997/6/26,883.68,216.07,20624.76,1284.46,8871.76,744.34,4116.56,164.93,1271.5
1997/6/27,887.3,216.14,20523.75,1250.27,8984.59,738.43,4133.24,166.03,1266.36
1997/6/30,885.14,214.15,20604.96,1250.27,9030.28,745.4,4256.09,166.27,1259.31
1997/7/1,891.03,217.73,20175.52,1250.27,9030.28,758.03,4300.86,167.36,1278.12
1997/7/2,904.03,219.53,20196.42,1199.06,8996.72,777.29,4333.9,167.82,1292.86
1997/7/3,916.92,223.09,20121.41,1150.62,9027.63,775.26,4323.46,170.06,1300.38
1997/7/4,916.92,223.33,19968,1159.34,9192.57,781.7,4323.82,171.22,1314.76
1997/7/7,912.2,224.95,19705.17,1096.82,9322.84,773.51,4291.45,174.5,1325.55
1997/7/8,918.75,224.49,19853.89,1109.67,9305.27,767.74,4306.39,173.03,1340.63
1997/7/9,907.54,225.87,19697.17,1120.84,9362.68,771.99,4404.69,174.99,1341.83
1997/7/10,913.78,223.88,19754.78,1120.15,9429.74,767.77,4378.37,174.86,1347.8
1997/7/11,916.68,226.82,19875.49,1154.79,9394.63,768.3,4321.98,174.09,1331.98
1997/7/14,918.38,228.5,20228.72,1185.72,9593.54,764.45,4225.02,172.1,1307.95
1997/7/15,925.76,228.34,20069.41,1200.11,9555.98,755.05,4221.02,170.78,1243.25
1997/7/16,936.59,231.82,20358.74,1190.83,9544.56,739.72,4183.42,170.56,1284.64
1997/7/17,931.61,231.39,20519.25,1197.23,9571.8,739.72,4193.61,170.46,1250.34
1997/7/18,915.3,228.35,20249.32,1209.86,9677.4,747.37,4124.81,169.22,1216.58
1997/7/21,912.94,225.52,20249.32,1193.53,9833.77,740.93,4154.28,166.95,1207.93
1997/7/22,933.98,230.46,20157.02,1208.25,9550.4,725.98,4186.29,166.09,1257.26
1997/7/23,936.56,234.1,20130.51,1198.86,9381.06,730.58,4251.13,165.7,1278.6
1997/7/24,940.3,232.62,20286.23,1174.22,9632.42,739.04,4226.57,165.72,1290.88
1997/7/25,938.79,233.02,20389.54,1170.86,9808.91,733.64,4189.81,165.17,1296.27
1997/7/28,936.45,232.93,20575.26,1141.78,9923.05,733.92,4181.48,163.68,1306.14
1997/7/29,942.29,231.86,20402.74,1153.23,9892.34,732.68,4217.58,164.3,1317.55
1997/7/30,952.29,234.33,20212.82,1179.42,9942.79,726.89,4244.89,164.59,1326.31
1997/7/31,954.29,234.04,20331.43,1189.76,10066.35,726.12,4305.76,166.11,1327.19
1997/8/1,947.14,233.87,19804.38,1192.83,10001.56,731.45,4347.32,165.09,1299.57
1997/8/4,950.3,231.61,19668.07,1200.33,10065.76,734.19,4465.37,166.63,1297.23
1997/8/5,952.37,233.08,19514.45,1196.27,9919.68,740.86,4548.02,166.55,1296.4
1997/8/6,960.32,235.74,19702.07,1171.94,9861.47,745.65,4523.01,169.23,1328.86
1997/8/7,951.19,237.49,19475.85,1199.24,9840.88,745.35,4447.06,171.46,1315.88
1997/8/8,933.54,234.05,19604.46,1206.05,9923.84,752.01,4397.54,172.42,1298.41
1997/8/11,937,233.85,18824.18,1184.08,9897.27,765.07,4481.3,171.04,1292.19
1997/8/12,926.53,234.77,19099.11,1146.81,9807.74,762.92,4425.03,171.32,1287.15
1997/8/13,922.02,229.39,19008.6,1120.13,9556.12,762.73,4370.13,172.16,1286.19
1997/8/14,924.77,228.45,19222.62,1168.11,9632.34,755.78,4320.97,170.87,1286.75
1997/8/15,900.81,224.44,19326.03,1143.06,9770.8,755.78,4320.97,172.03,1259.08
1997/8/18,912.49,223.74,19041.1,1134.63,9706.57,747.29,4320.97,168.17,1250.12
1997/8/19,926.01,227.35,18961,1132.91,9712.45,741.29,4165.37,167.44,1258.75
1997/8/20,939.35,230.33,19252.23,1144.64,9855.16,746.23,4234.63,166.03,1252.42
1997/8/21,925.05,229.25,19157.12,1164.55,10025.13,739.47,4156.16,168.14,1254.54
1997/8/22,923.55,224.92,18650.17,1171.83,10020.55,736.62,4047.67,168.25,1246.62
1997/8/25,920.16,224.33,18656.17,1184.1,10011.47,741.76,4047.67,167.35,1253.83
1997/8/26,913.02,221.2,18814.98,1194.04,10116.84,734.03,4107.24,167.48,1259.08
1997/8/27,913.7,221.72,18441.94,1198.51,10050.67,730.28,4097.56,165.37,1267.95
1997/8/28,903.67,219.38,18451.45,1213.89,9827.49,716.86,3963.15,165.51,1241.64
1997/8/29,899.47,218.31,18229.42,1221.06,9827.49,704.27,3876.08,162.37,1197.64
1997/9/1,899.47,220.65,17974.3,1229.87,9504.99,682.2,3943.67,161.48,1169.6
1997/9/2,927.58,225.64,18232.52,1226.3,9211.67,688.78,3950.03,162.9,1221.07
1997/9/3,927.86,225.87,18735.17,1240.82,9460.76,688.63,3965.39,166.78,1239.79
1997/9/4,930.87,225.55,18615.06,1251.3,9147.85,687.99,4007.04,166.95,1250.57
1997/9/5,929.05,226.41,18650.17,1251.55,9290.39,700.92,4032.35,168.05,1273.4
1997/9/8,931.2,226,18633.86,1255.23,9149.29,697.98,4087.3,172.75,1273.11
1997/9/9,933.62,225.69,18695.97,1231.03,9079.36,688.97,4031.55,174.33,1273.23
1997/9/10,919.03,222.52,18704.77,1256.04,9145.18,691.62,4045.61,175.06,1248.47
1997/9/11,912.59,219.13,18282.23,1242.71,9115.1,695.37,4010.07,174.99,1226.76
1997/9/12,923.91,218.05,17965.8,1208.7,9155.24,699.33,3995.94,176.8,1243.78
1997/9/15,919.77,219.39,17965.8,1179.29,8932.02,699.74,4018.42,178.77,1223.24
1997/9/16,945.64,222.74,17974.5,1187.22,8932.02,699.74,4012.59,177.91,1242.34
1997/9/17,943,225.23,17683.27,1167.56,9087.55,699.74,3928.33,179.71,1270.63
1997/9/18,947.29,227.62,17930.09,1172.37,9141.33,701.39,3884.77,179.41,1282.99
1997/9/19,950.51,227.07,18058.21,1184.52,9243.71,689.16,3825.12,178.98,1285.63
1997/9/22,955.43,230.6,18201.32,1103.97,9220.99,668.45,3770.99,177.68,1295.71
1997/9/23,951.93,230.63,18201.32,1041.97,9073.77,654.37,3822.42,177.73,1286.91
1997/9/24,944.48,231.06,18420.08,1110.01,8994.02,655.75,3825.91,181.02,1285.54
1997/9/25,937.91,230.63,18341.96,1117.01,8791.81,647,3887.56,183.32,1282.03
1997/9/26,945.22,232.41,17994.71,1109.63,8719,638.26,3925.24,184.37,1291.97
1997/9/29,953.34,232.37,17987.21,1084.07,8829.38,625.07,3912.83,186.34,1297.68
1997/9/30,947.28,234.15,17887.71,1097.38,8708.83,647.11,3902.03,185.33,1310.71
1997/10/1,955.41,236.99,17842.16,1097.38,8695.02,644.92,3905.51,185.15,1330.79
1997/10/2,960.46,237.11,17455.04,1097.38,8504.66,636.65,3905.51,187.19,1339.32
1997/10/3,965.03,238.66,17647.45,1097.38,8537.18,636.65,3847.73,189.41,1341.25
1997/10/6,972.69,237.98,17824.78,1098.9,8392.59,644.21,3857.34,190.34,1343.32
1997/10/7,983.12,238.07,17511.19,1102.57,8221.35,630.03,3909.46,191.01,1335.77
1997/10/8,973.84,236.9,17619.18,1134.87,8255.82,610.44,3930.23,193.56,1324.89
1997/10/9,970.62,232.19,17376.92,1122.47,8461.87,609.36,3979.96,194.58,1332.66
1997/10/10,966.98,231.61,17376.92,1130.79,8461.87,609.84,4057.37,192.3,1334.05
1997/10/13,968.1,235.07,17204.7,1119.82,8463.16,613,4066.05,194.08,1332.9
1997/10/14,970.28,235.39,17306.39,1117.93,8429.35,620.68,4012.4,196.69,1345.15
