Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,HSCEI Index,TWSE Index,KOSPI Index,SENSEX Index,MXSO Index,MXMU Index,MXLA Index
2006-05-05,1325.76,342.11,17153.77,1440.223,7153.17,7370.44,1441.02,12359.7,478.48,641.76,2763.06
2006-05-08,1324.66,342.37,17291.67,1497.104,7371.62,7474.05,1452.23,12462.47,486.73,646.22,2787.07
2006-05-09,1325.14,343.84,17190.91,1531.161,7364.71,7388.94,1450.44,12513.86,486.12,642.74,2814.08
2006-05-10,1322.85,341.94,16951.93,1545.687,7361.68,7324.71,1451.09,12612.38,487.72,633.5,2816.07
2006-05-11,1305.92,340.78,16862.14,1537.377,7368.71,7361.45,1464.7,12435.41,485.38,631.36,2751.59
2006-05-12,1291.24,333.68,16601.78,1602.832,7377.94,7278.96,1445.2,12285.11,482.59,624.7,2664.07
2006-05-15,1294.5,328.8,16486.91,1664.088,7133.28,7176.35,1413.98,11822.2,461.95,585.39,2553.42
2006-05-16,1292.08,329.29,16158.42,1613.251,7028.42,7069.9,1382.11,11873.73,460.79,590.6,2583.96
2006-05-17,1270.32,320.08,16307.67,1625.146,7222.89,7116.83,1401.47,12217.81,467.69,570.02,2489.25
2006-05-18,1261.81,318.63,16087.18,1617.281,7032.42,7034.03,1365.15,11391.43,454.98,555.09,2428.68
2006-05-19,1267.03,318.77,16155.45,1659.545,7042.31,7074.15,1372.29,10938.61,451.65,542.99,2432.02
2006-05-22,1262.07,309.62,15857.87,1657.689,6644.02,6938.26,1338.59,10481.77,436.05,496.77,2285.33
2006-05-23,1256.58,317.51,15599.2,1604.552,6691.35,6843.98,1329.86,10822.78,440.26,530.92,2313.58
2006-05-24,1258.57,313.06,15907.2,1590.924,6748.05,6877.01,1333.38,10573.15,435.34,506.53,2242.26
2006-05-25,1272.88,316.91,15693.75,1591.425,6580.99,6861.65,1295.76,10666.32,431.94,524.49,2314.21
2006-05-26,1280.16,323.17,15970.76,1613.894,6628.45,6879.51,1322.43,10809.35,439.01,550.26,2409.46
2006-05-29,1280.16,322.91,15915.68,1648.538,6715.52,6878.88,1329.22,10853.14,440.31,547.54,2412.08
2006-05-30,1259.84,315.85,15859.45,1657.288,6665.9,6846.95,1317.7,10786.63,442.11,539.42,2273.82
2006-05-31,1270.09,318.86,15467.33,1641.3,6665.9,6846.95,1317.7,10398.61,433.74,527.37,2274.68
2006-06-01,1285.71,320.1,15503.74,1684.195,6486.47,6872.84,1295.09,10071.42,432.95,531.9,2346.57
2006-06-02,1288.22,320.96,15789.31,1669.399,6603.51,6959.64,1309.04,10451.33,439.15,554.09,2382.42
2006-06-05,1265.29,318.94,15668.31,1684.624,6702.5,6715.27,1301.62,10213.48,437.42,551.37,2315.97
2006-06-06,1263.85,312.57,15384.86,1679.126,6737.12,6730.27,1301.62,9957.32,430.75,525.2,2265.38
2006-06-07,1256.15,314.26,15096.01,1589.545,6641.41,6612.74,1266.84,9756.76,422.87,512.14,2202.61
2006-06-08,1257.93,305.84,14633.03,1591.49,6340.6,6331.81,1223.13,9295.81,411.4,484.11,2181.05
2006-06-09,1252.3,311.01,14750.84,1551.384,6255.81,6444.63,1235.65,9810.46,416.13,484.03,2157.87
2006-06-12,1236.4,308.55,14833.01,1552.798,6218.34,6442.9,1239.84,9476.15,415.84,476.14,2071.59
2006-06-13,1223.69,301.66,14218.6,1548.495,5953.94,6337.21,1203.86,9062.65,407.36,436.15,1986.34
2006-06-14,1230.04,302.25,14309.56,1531.327,5901.33,6469.01,1221.73,8929.44,403.61,451.45,2016.16
2006-06-15,1256.16,309.62,14470.76,1533.98,6036.49,6426.39,1219.4,9545.06,407.12,472.47,2087.56
2006-06-16,1251.54,307.56,14879.34,1574.467,6340.96,6575.77,1262.19,9884.51,420.79,469.49,2151.91
2006-06-19,1240.14,309.78,14860.35,1586.286,6231.88,6583.04,1251.67,9997.84,415.96,474.12,2120.93
2006-06-20,1240.12,311.4,14648.41,1592.332,6080.84,6363.55,1225.83,9822.52,411.55,476.36,2111.26
2006-06-21,1252.2,311.47,14644.26,1598.116,6156.89,6299.59,1227.19,10040.14,413.16,475.57,2182.3
2006-06-22,1245.6,312.72,15135.69,1596.066,6247.01,6485.15,1238.83,10275.88,417.7,472.49,2182.03
2006-06-23,1244.5,313.17,15124.04,1605.711,6267.92,6452.31,1228.62,10401.3,415.44,467.28,2199.7
2006-06-26,1250.56,312.3,15152.4,1633.449,6351.04,6523.68,1238.05,10042.06,415.78,468.57,2211.55
2006-06-27,1239.2,310.19,15171.81,1639.551,6429.26,6572.39,1247.54,10151.01,416.67,489.78,2174.73
2006-06-28,1246.0,310.7,14886.11,1639.286,6485.54,6540.93,1238.71,10129.7,415.25,495.45,2195.86
2006-06-29,1272.87,316.22,15121.15,1671.618,6574.89,6607.39,1263.02,10162.16,418.87,508.3,2304.84
2006-06-30,1270.2,320.66,15505.18,1672.211,6784.6,6704.41,1295.15,10609.25,430.64,529.0,2368.2
2006-07-03,1280.19,322.2,15571.62,1697.282,6792.08,6718.5,1294.61,10695.26,434.31,535.29,2451.55
2006-07-04,1280.19,322.87,15638.5,1681.547,6814.56,6734.51,1285.92,10662.22,440.35,543.7,2463.81
2006-07-05,1270.9,318.98,15523.94,1718.555,6717.86,6659.96,1279.85,10919.64,434.13,524.78,2366.27
2006-07-06,1274.08,321.94,15321.4,1741.47,6797.07,6659.07,1263.96,10767.97,435.85,538.69,2397.5
2006-07-07,1265.48,321.35,15307.61,1730.19,6837.77,6660.61,1273.93,10509.53,439.16,542.72,2385.81
2006-07-10,1267.34,322.41,15552.81,1734.329,6828.04,6682.46,1299.29,10684.3,438.29,544.23,2383.57
2006-07-11,1272.52,319.45,15473.82,1745.806,6800.72,6639.13,1300.44,10614.35,435.81,542.23,2382.35
2006-07-12,1258.6,320.3,15249.32,1740.0,6826.65,6634.09,1296.69,10930.09,435.66,543.19,2361.25
2006-07-13,1242.29,315.64,15097.95,1655.773,6728.23,6567.6,1285.02,10858.5,431.93,519.77,2286.68
2006-07-14,1236.2,311.68,14845.24,1665.208,6647.53,6428.03,1255.13,10678.22,422.6,515.11,2268.14
2006-07-17,1234.49,310.4,14845.24,1682.887,6571.2,6257.8,1255.13,10293.22,412.9,505.3,2237.67
2006-07-18,1236.86,309.82,14437.24,1684.252,6557.1,6285.31,1233.42,10226.78,416.18,508.68,2266.09
2006-07-19,1259.81,316.8,14500.26,1645.16,6609.17,6277.24,1233.65,10007.34,416.84,520.31,2383.43
2006-07-20,1249.13,317.5,14946.84,1655.122,6778.12,6443.74,1273.3,10352.94,426.26,531.45,2337.06
2006-07-21,1240.29,314.56,14821.26,1665.328,6736.12,6420.01,1271.33,10085.91,428.11,527.7,2317.52
2006-07-24,1260.91,320.41,14794.5,1665.944,6718.55,6359.63,1263.35,10215.37,425.84,532.49,2371.89
2006-07-25,1268.88,320.78,15005.24,1685.461,6745.91,6390.99,1279.77,10415.61,430.54,537.58,2393.04
2006-07-26,1268.4,322.11,14884.07,1686.654,6738.63,6376.39,1279.08,10617.27,432.54,540.84,2376.28
2006-07-27,1263.2,325.37,15179.78,1675.168,6822.29,6459.25,1296.27,10741.59,438.98,561.8,2414.35
2006-07-28,1278.55,327.32,15342.87,1662.031,6859.24,6480.07,1297.07,10680.23,437.61,557.91,2439.96
2006-07-31,1276.66,326.04,15456.81,1612.733,6829.49,6454.58,1297.82,10743.88,441.1,557.84,2433.8
2006-08-01,1270.92,323.51,15440.91,1600.614,6755.38,6441.46,1287.36,10751.66,440.43,551.18,2397.98
2006-08-02,1278.55,326.8,15464.29,1600.872,6767.77,6471.42,1295.11,10876.19,441.81,560.77,2438.39
2006-08-03,1280.27,324.12,15470.37,1601.058,6857.92,6462.32,1292.05,10923.16,442.89,560.77,2448.31
2006-08-04,1279.36,327.87,15499.18,1570.15,6820.65,6442.61,1304.51,10866.51,446.33,576.59,2476.64
2006-08-07,1275.77,324.23,15154.06,1547.436,6860.79,6416.61,1289.54,10812.64,448.45,574.02,2465.16
2006-08-08,1271.48,324.44,15464.66,1580.577,6882.36,6502.14,1311.1,11014.97,448.79,572.57,2446.55
2006-08-09,1265.95,326.61,15656.59,1578.566,6991.09,6573.22,1314.93,11145.18,449.76,586.33,2439.62
2006-08-10,1271.81,324.04,15630.91,1606.065,6980.91,6578.61,1304.31,11149.17,446.11,575.03,2443.55
2006-08-11,1266.74,324.45,15565.02,1605.926,7002.45,6571.1,1292.1,11192.46,447.52,581.78,2439.96
2006-08-14,1268.21,327.36,15857.11,1570.738,7029.54,6611.9,1295.11,11312.99,447.78,578.51,2420.23
2006-08-15,1285.58,330.12,15816.19,1595.657,7014.6,6615.13,1295.11,11312.99,447.07,577.13,2464.0
2006-08-16,1295.43,331.43,16071.36,1616.41,7063.12,6696.63,1315.61,11448.31,449.16,583.48,2511.71
2006-08-17,1297.48,331.84,16020.84,1603.332,7015.93,6733.46,1327.78,11477.48,450.99,577.35,2511.65
2006-08-18,1302.3,330.98,16105.98,1598.018,6989.99,6721.08,1331.1,11465.72,452.13,560.79,2502.77
2006-08-21,1297.52,330.69,15969.04,1601.15,6902.5,6505.92,1321.67,11511.68,451.07,567.21,2482.38
2006-08-22,1298.82,331.73,16181.17,1613.355,7011.11,6590.2,1334.96,11502.62,451.54,574.88,2480.27
2006-08-23,1292.99,330.16,16163.03,1612.396,6960.1,6556.33,1324.95,11406.65,450.43,576.61,2421.19
2006-08-24,1296.06,331.06,15960.62,1623.017,6897.86,6550.64,1315.73,11531.95,446.04,569.42,2410.64
2006-08-25,1295.09,331.41,15938.66,1623.034,6868.53,6526.22,1329.35,11572.2,445.69,569.7,2422.01
2006-08-28,1301.79,332.79,15762.59,1650.438,6847.35,6444.76,1327.89,11619.52,443.28,567.01,2447.33
2006-08-29,1304.28,333.6,15890.56,1651.024,6936.37,6479.91,1344.61,11706.85,448.33,568.88,2455.67
2006-08-30,1304.27,335.51,15872.02,1655.195,6922.7,6587.12,1341.35,11723.92,449.38,575.17,2476.63
2006-08-31,1303.82,334.73,16140.76,1658.638,6882.16,6611.77,1352.74,11699.05,451.59,569.22,2455.97
2006-09-01,1311.01,336.43,16134.25,1636.691,6892.97,6651.46,1356.67,11778.02,454.62,567.87,2497.88
2006-09-04,1311.01,337.8,16358.07,1657.52,7040.39,6750.78,1359.06,11914.21,462.05,577.81,2534.39
2006-09-05,1313.25,336.65,16385.96,1664.078,7029.92,6734.73,1361.24,11904.6,461.83,581.24,2515.03
2006-09-06,1300.26,332.98,16284.09,1672.121,6999.52,6688.4,1357.01,11933.21,461.59,569.64,2459.82
2006-09-07,1294.02,329.87,16012.41,1661.19,6967.23,6685.23,1351.17,11853.85,458.39,554.84,2435.97
2006-09-08,1298.92,331.22,16080.46,1667.984,6953.0,6693.11,1354.89,11918.65,457.18,556.82,2420.31
2006-09-11,1299.54,329.41,15794.38,1674.966,6871.62,6693.88,1334.08,11550.69,452.62,538.61,2366.55
2006-09-12,1313.11,333.64,15719.34,1695.862,6865.07,6625.73,1328.04,11660.79,451.48,546.4,2404.6
2006-09-13,1318.07,334.65,15750.05,1689.389,6908.95,6664.87,1333.13,11893.79,455.89,553.8,2441.52
2006-09-14,1316.28,334.66,15942.39,1689.692,6917.57,6598.87,1358.75,11973.02,458.06,553.85,2436.43
2006-09-15,1319.87,335.68,15866.93,1721.045,6904.75,6681.09,1361.1,12009.59,458.93,551.33,2445.96
2006-09-18,1321.18,335.8,15866.93,1732.987,6965.55,6882.48,1374.3,12071.3,462.04,557.12,2481.11
2006-09-19,1318.31,333.97,15874.28,1735.241,7006.43,6881.87,1373.95,11970.47,461.79,556.65,2460.78
2006-09-20,1325.17,337.53,15718.67,1732.453,7044.52,6877.77,1366.44,12109.14,459.17,547.49,2435.07
2006-09-21,1318.03,339.0,15834.23,1740.901,7107.91,6889.89,1366.79,12274.27,463.1,537.37,2391.89
2006-09-22,1314.78,335.11,15634.67,1725.361,7106.13,6885.6,1348.38,12236.78,459.41,522.36,2350.28
2006-09-25,1326.37,334.93,15633.81,1722.366,7099.86,6911.21,1355.21,12173.91,459.45,509.29,2364.5
2006-09-26,1336.34,339.52,15557.45,1712.637,6966.74,6901.75,1343.97,12321.19,459.52,521.38,2413.73
2006-09-27,1336.59,341.38,15947.87,1725.039,7070.4,6946.27,1360.03,12366.91,464.01,529.98,2443.27
2006-09-28,1339.15,341.63,16024.85,1736.963,7099.15,6885.12,1371.43,12380.74,464.49,542.83,2461.13
2006-09-29,1335.85,341.43,16127.58,1752.424,7097.25,6883.05,1371.41,12454.42,463.61,537.71,2473.06
2006-10-02,1331.32,341.39,16254.29,1752.424,7097.25,6960.95,1374.22,12454.42,466.27,540.89,2482.37
2006-10-03,1334.11,340.52,16242.09,1752.424,7134.79,6956.88,1374.22,12366.39,465.52,530.5,2449.38
2006-10-04,1350.22,343.01,16082.55,1752.424,7094.07,6874.98,1352.0,12204.01,465.32,535.05,2505.77
2006-10-05,1353.22,344.99,16449.33,1752.424,7142.19,6997.24,1352.0,12389.41,471.33,547.24,2535.34
2006-10-06,1349.58,345.55,16436.06,1752.424,7129.15,6997.24,1352.0,12372.81,471.86,542.64,2530.23
2006-10-09,1350.66,345.94,16436.06,1785.385,7072.44,6997.24,1319.4,12365.83,468.08,552.58,2547.12
2006-10-10,1353.42,348.26,16477.25,1784.862,7167.33,6997.24,1328.37,12363.77,471.86,551.21,2573.41
2006-10-11,1349.95,348.57,16400.57,1790.104,7219.42,7006.67,1325.49,12353.49,471.79,553.79,2558.04
2006-10-12,1362.83,351.42,16368.81,1778.181,7290.71,6984.58,1331.78,12537.98,473.65,553.83,2579.95
2006-10-13,1365.62,352.38,16536.54,1784.656,7330.06,7068.8,1348.6,12736.42,479.08,566.75,2625.68
2006-10-16,1369.06,353.08,16692.76,1771.299,7366.67,7151.42,1356.72,12928.18,480.05,563.82,2649.86
2006-10-17,1364.05,349.26,16611.59,1763.901,7402.15,7075.13,1351.3,12883.83,476.44,560.82,2619.25
2006-10-18,1365.96,352.59,16653.0,1787.185,7441.04,7017.6,1354.26,12858.48,478.29,570.82,2636.09
2006-10-19,1366.96,352.58,16551.36,1792.253,7440.32,6995.83,1354.06,12723.59,481.79,575.89,2651.84
2006-10-20,1368.6,353.65,16651.63,1790.364,7512.31,7039.37,1364.24,12709.4,484.28,569.86,2637.77
2006-10-23,1377.02,354.84,16788.82,1759.394,7449.25,7040.26,1364.95,12623.28,484.7,565.45,2654.76
2006-10-24,1377.38,354.9,16780.47,1805.181,7496.38,7097.42,1366.5,12623.28,485.55,566.6,2668.66
2006-10-25,1382.22,356.01,16699.3,1806.646,7518.77,7059.89,1371.43,12623.28,489.59,571.89,2688.38
2006-10-26,1389.09,355.46,16811.6,1810.646,7556.22,7080.84,1373.65,12698.41,493.1,575.59,2698.02
2006-10-27,1377.34,354.55,16669.07,1807.175,7406.02,7086.74,1369.09,12906.81,495.59,572.93,2667.38
2006-10-30,1377.93,353.41,16351.85,1809.656,7406.02,6995.2,1356.11,13024.26,491.17,556.62,2619.44
2006-10-31,1377.94,353.34,16399.39,1837.993,7484.35,7021.32,1364.55,12961.9,492.8,565.34,2663.66
2006-11-01,1367.81,354.6,16375.26,1855.713,7568.19,7013.99,1374.35,13033.04,497.35,578.74,2673.55
2006-11-02,1367.34,353.19,16350.02,1851.314,7621.93,7078.1,1383.73,13091.12,497.54,566.55,2666.32
2006-11-03,1364.3,354.33,16350.02,1866.362,7620.47,7161.61,1383.88,13130.79,497.53,571.92,2687.33
2006-11-06,1379.78,358.27,16364.76,1886.307,7715.73,7120.44,1379.19,13186.89,498.46,576.18,2743.48
2006-11-07,1382.84,359.84,16393.41,1889.53,7753.67,7184.65,1387.44,13156.66,504.84,586.61,2739.01
2006-11-08,1385.72,359.56,16215.74,1866.817,7747.26,7178.34,1380.07,13072.51,503.68,581.25,2750.76
2006-11-09,1378.33,358.92,16198.57,1896.482,7911.28,7151.13,1399.44,13137.49,507.63,587.44,2750.0
2006-11-10,1380.9,358.47,16112.43,1883.347,7914.5,7174.2,1395.73,13282.91,509.47,588.48,2733.62
2006-11-13,1384.42,359.22,16022.49,1863.765,8064.12,7136.06,1396.69,13399.0,507.52,586.62,2721.09
2006-11-14,1393.22,358.23,16289.55,1888.239,8093.9,7204.04,1407.37,13425.5,512.3,588.77,2760.15
2006-11-15,1396.57,360.24,16243.47,1922.935,8240.23,7236.85,1412.54,13469.37,511.03,588.2,2766.9
2006-11-16,1399.76,361.04,16163.87,1941.547,8312.41,7257.48,1410.75,13505.89,513.84,591.32,2761.74
2006-11-17,1401.2,358.25,16091.73,1971.793,8321.33,7259.54,1412.22,13429.48,515.97,580.81,2735.42
2006-11-20,1400.5,359.48,15725.94,2017.279,8286.51,7261.48,1402.21,13430.71,512.14,576.67,2740.54
2006-11-21,1402.81,359.98,15734.14,2037.552,8325.33,7309.69,1405.9,13616.77,514.17,586.22,2767.77
2006-11-22,1406.09,359.55,15914.23,2041.355,8610.04,7348.77,1422.54,13706.53,520.15,585.59,2787.78
2006-11-23,1406.09,358.69,15914.23,2062.363,8622.88,7384.69,1419.23,13680.83,521.3,587.98,2791.43
2006-11-24,1400.95,355.98,15734.6,2050.812,8591.09,7427.36,1421.73,13703.33,521.62,589.9,2782.22
2006-11-27,1381.9,350.6,15885.38,2047.277,8514.0,7498.15,1425.13,13773.59,527.38,591.69,2732.92
2006-11-28,1386.72,349.54,15855.26,2038.721,8133.78,7444.94,1411.47,13601.95,517.71,592.12,2726.65
2006-11-29,1399.48,354.23,16076.2,2054.091,8402.26,7474.19,1422.55,13616.73,525.37,609.2,2789.24
2006-11-30,1400.63,351.78,16274.33,2099.289,8546.6,7567.72,1432.21,13696.31,530.67,614.59,2804.62
2006-12-01,1396.71,349.31,16321.78,2102.049,8566.85,7613.57,1434.36,13844.78,532.54,616.2,2780.48
2006-12-04,1409.12,351.59,16303.59,2161.648,8576.04,7647.01,1426.46,13874.33,533.36,620.79,2836.95
2006-12-05,1414.76,353.91,16265.76,2173.285,8758.17,7609.9,1420.59,13937.65,544.75,631.02,2887.74
2006-12-06,1412.9,354.03,16371.28,2156.604,8799.49,7693.33,1413.73,13949.0,545.52,631.18,2891.55
2006-12-07,1407.29,356.03,16473.36,2156.75,8709.86,7686.52,1410.3,13972.03,546.61,635.79,2889.9
2006-12-08,1409.84,356.34,16417.82,2093.638,8630.4,7636.3,1390.43,13799.49,541.08,634.04,2895.92
2006-12-11,1413.04,358.43,16527.99,2180.496,8737.97,7612.12,1390.73,13399.43,542.12,627.98,2907.91
2006-12-12,1411.56,359.7,16637.78,2218.951,8745.56,7458.56,1376.98,12995.02,542.33,626.33,2890.34
2006-12-13,1413.21,361.99,16692.93,2223.455,8665.72,7450.3,1383.28,13181.34,539.56,622.0,2903.05
2006-12-14,1425.49,364.18,16829.2,2249.11,8847.75,7480.41,1418.38,13487.16,542.18,628.53,2938.0
2006-12-15,1427.09,366.16,16914.31,2273.908,8988.91,7538.82,1421.87,13614.52,546.83,632.73,2942.7
2006-12-18,1422.48,365.94,16962.11,2332.434,9238.12,7624.62,1433.23,13731.09,545.44,631.92,2936.06
2006-12-19,1425.55,363.49,16776.88,2364.177,9139.51,7598.88,1427.76,13382.01,521.22,618.45,2917.11
2006-12-20,1423.53,364.56,17011.04,2373.205,9430.28,7648.35,1442.28,13340.21,534.6,626.44,2918.35
2006-12-21,1418.3,364.15,17047.83,2342.938,9500.23,7620.94,1436.47,13384.86,533.74,626.44,2910.08
2006-12-22,1410.77,362.45,17104.96,2343.668,9593.07,7652.47,1437.49,13471.74,536.85,623.02,2902.57
2006-12-25,1410.77,362.45,17092.89,2435.762,9593.07,7646.81,1437.49,13471.74,537.35,620.58,2902.57
2006-12-26,1416.9,362.45,17169.19,2479.732,9593.07,7727.59,1433.92,13708.34,537.17,619.6,2926.69
2006-12-27,1426.84,366.17,17223.15,2536.39,10258.31,7733.18,1425.1,13859.69,542.61,625.48,2975.56
2006-12-28,1424.73,366.32,17224.81,2567.59,10363.28,7732.93,1434.46,13846.34,543.5,633.53,2981.9
2006-12-29,1418.3,365.26,17225.83,2675.474,10340.36,7823.72,1434.46,13786.91,548.03,636.15,2995.67
2007-01-01,1418.3,365.26,17225.83,2675.474,10340.36,7823.72,1434.46,13786.91,548.03,636.15,2995.67
2007-01-02,1418.3,369.86,17225.83,2675.474,10633.42,7920.8,1435.26,13942.24,551.28,640.49,3039.15
2007-01-03,1416.6,369.84,17225.83,2675.474,10766.08,7917.3,1409.35,14014.92,556.27,638.53,3002.63
2007-01-04,1418.34,368.76,17353.67,2715.719,10347.67,7934.51,1397.29,13871.71,551.27,632.32,2968.18
2007-01-05,1409.71,365.69,17091.59,2641.334,10235.46,7835.57,1385.76,13860.52,549.48,624.66,2880.09
2007-01-08,1412.84,365.38,17091.59,2707.199,10103.0,7736.71,1370.81,13652.15,544.15,623.88,2903.84
2007-01-09,1412.11,366.21,17237.77,2807.804,9967.48,7790.01,1374.34,13566.33,542.94,592.44,2849.87
2007-01-10,1414.85,363.84,16942.4,2825.576,9649.23,7698.52,1355.79,13362.16,534.04,586.15,2859.72
2007-01-11,1423.83,370.1,16838.17,2770.11,9511.76,7618.55,1365.31,13630.71,534.69,597.81,2902.35
2007-01-12,1430.73,371.86,17057.01,2668.11,9674.71,7761.71,1388.37,14056.53,540.13,596.26,2926.08
2007-01-15,1430.73,374.16,17209.92,2794.701,9972.05,7783.5,1390.96,14129.64,548.7,612.12,2933.52
2007-01-16,1431.9,372.02,17202.46,2821.017,10017.77,7792.08,1389.71,14114.73,552.8,604.92,2908.26
2007-01-17,1430.62,371.73,17261.35,2778.9,9919.35,7833.98,1379.48,14131.34,553.08,597.21,2926.8
2007-01-18,1426.37,371.58,17370.93,2756.983,9944.24,7895.18,1383.21,14217.75,558.61,601.86,2901.66
2007-01-19,1430.5,374.23,17310.44,2832.207,9857.97,7840.08,1360.56,14182.71,561.41,607.6,2954.21
2007-01-22,1422.95,372.8,17424.18,2933.19,10052.73,7842.47,1363.41,14209.24,569.54,617.68,2965.56
2007-01-23,1427.99,372.61,17408.57,2949.144,9946.08,7852.36,1363.09,14041.24,570.11,618.62,3005.14
2007-01-24,1440.13,376.02,17507.4,2975.129,10012.57,7935.54,1383.06,14110.46,574.91,621.18,3050.37
2007-01-25,1423.9,374.87,17458.3,2857.365,9864.31,7923.77,1382.36,14282.72,567.79,622.71,3031.37
2007-01-26,1422.18,372.38,17421.93,2882.558,9660.66,7821.32,1371.33,14282.72,566.67,615.54,3008.45
2007-01-29,1420.62,373.34,17470.46,2945.263,9676.12,7751.79,1363.1,14211.96,568.28,609.67,2959.63
2007-01-30,1428.82,374.6,17490.19,2930.562,9771.66,7739.91,1370.72,14211.96,569.1,611.28,2994.49
2007-01-31,1438.24,372.72,17383.42,2786.335,9602.4,7699.64,1360.23,14090.92,569.26,617.24,3041.84
2007-02-01,1445.94,376.95,17519.5,2785.432,9541.97,7701.54,1382.9,14267.18,573.87,630.38,3080.11
2007-02-02,1448.39,378.98,17547.11,2673.212,9598.21,7777.03,1413.14,14403.77,584.55,631.56,3096.0
2007-02-05,1446.99,379.23,17344.8,2612.537,9605.56,7783.12,1417.95,14515.9,588.74,634.81,3105.7
2007-02-06,1448.0,380.54,17406.86,2675.697,9621.15,7875.75,1428.58,14478.19,590.32,638.71,3123.29
2007-02-07,1450.02,381.62,17292.32,2716.175,9839.95,7850.06,1426.29,14643.13,592.66,635.02,3111.97
2007-02-08,1448.31,378.3,17292.48,2737.732,9944.1,7842.22,1423.58,14652.09,592.08,620.9,3111.51
2007-02-09,1438.06,380.24,17504.33,2730.386,9915.36,7859.53,1427.68,14538.9,592.99,621.72,3081.5
2007-02-12,1433.37,378.06,17504.33,2807.174,9933.5,7776.36,1414.29,14190.7,586.35,605.52,3049.67
2007-02-13,1444.26,378.72,17621.45,2831.872,9711.13,7736.83,1418.44,14090.98,582.33,617.12,3112.62
2007-02-14,1455.3,381.7,17752.64,2905.093,9746.67,7809.45,1436.1,14009.9,591.66,630.26,3172.37
2007-02-15,1456.81,381.29,17897.23,2993.008,9878.44,7809.45,1443.63,14355.55,601.66,628.52,3172.06
2007-02-16,1455.54,380.81,17875.65,2998.474,9957.76,7809.45,1448.81,14355.55,600.93,630.81,3162.13
2007-02-19,1455.54,382.19,17940.09,2998.474,9957.76,7809.45,1448.81,14402.9,598.62,635.67,3166.05
2007-02-20,1459.68,380.99,17939.12,2998.474,9957.76,7809.45,1452.96,14253.38,599.84,629.66,3157.26
2007-02-21,1457.63,378.46,17913.21,2998.474,9996.49,7809.45,1451.38,14188.49,606.75,628.79,3166.7
2007-02-22,1456.38,379.7,18108.79,2998.474,10015.09,7809.45,1465.41,14021.31,605.19,636.09,3198.17
2007-02-23,1451.19,380.53,18188.42,2998.474,9956.3,7809.45,1469.88,13632.53,607.63,636.62,3152.57
2007-02-26,1449.38,382.17,18215.35,3040.599,9889.47,7900.2,1470.03,13649.52,605.6,644.01,3143.55
2007-02-27,1399.04,370.56,18119.92,2771.791,9586.23,7901.96,1454.6,13478.83,592.72,618.64,2933.25
2007-02-28,1406.82,365.03,17604.12,2881.073,9283.67,7901.96,1417.34,12938.09,571.66,604.88,2957.57
2007-03-01,1403.17,361.79,17453.51,2797.19,9016.63,7678.67,1417.34,13159.55,571.12,584.17,2925.88
2007-03-02,1387.17,360.67,17217.93,2831.526,8985.91,7670.77,1414.47,12886.13,567.91,588.67,2880.75
2007-03-05,1374.12,356.4,16642.25,2785.306,8528.46,7344.56,1376.15,12415.04,548.53,569.3,2797.08
2007-03-06,1395.41,359.69,16844.5,2840.175,8833.25,7451.06,1402.93,12697.09,559.05,579.88,2910.81
2007-03-07,1391.97,361.65,16764.62,2896.594,8876.06,7480.89,1410.95,12579.75,564.86,580.27,2901.26
2007-03-08,1401.89,366.54,17090.31,2928.015,9159.46,7573.87,1423.89,13049.35,574.49,588.29,2964.89
2007-03-09,1402.85,367.35,17164.04,2937.91,9231.21,7568.2,1423.58,12884.99,577.06,601.67,3004.1
2007-03-12,1406.6,365.49,17292.39,2954.914,9352.68,7629.15,1441.33,12902.63,585.06,597.87,3014.71
2007-03-13,1377.95,361.56,17178.84,2964.794,9268.84,7684.0,1436.05,12982.98,581.73,596.15,2930.81
2007-03-14,1387.17,351.93,16676.89,2906.334,9002.48,7570.27,1407.37,12529.62,564.32,585.61,2936.81
2007-03-15,1392.28,359.02,16860.39,2951.698,9095.52,7695.96,1426.93,12543.85,571.52,595.2,2962.38
2007-03-16,1386.94,359.06,16744.15,2930.481,9112.96,7719.8,1427.88,12430.4,570.97,599.12,2938.57
