model,return,sharpe,cost,n_trade,start,end
a2c_21, 125.87,0.0629, 8.58, 200, 2015-10-29, 2017-10-29
a2c_21, 126.91,0.0643, 9.41, 210, 2015-10-29, 2017-10-29
a2c_21, 127.28,0.0644, 8.67, 207, 2015-10-29, 2017-10-29
a2c_21, 126.00,0.0629, 8.39, 200, 2015-10-29, 2017-10-29
a2c_21, 130.82,0.0715, 9.20, 215, 2015-10-29, 2017-10-29
a2c_21, 130.43,0.0712, 10.16, 221, 2015-10-29, 2017-10-29
a2c_21, 127.19,0.0647, 9.42, 217, 2015-10-29, 2017-10-29
a2c_22, 121.99,0.0696, 4.55, 88, 2015-10-29, 2017-10-29
a2c_22, 120.62,0.0679, 4.68, 94, 2015-10-29, 2017-10-29
a2c_22, 122.46,0.0708, 4.36, 90, 2015-10-29, 2017-10-29
a2c_22, 121.10,0.0693, 4.50, 87, 2015-10-29, 2017-10-29
a2c_22, 121.72,0.0688, 4.20, 93, 2015-10-29, 2017-10-29
a2c_22, 120.30,0.0669, 4.53, 90, 2015-10-29, 2017-10-29
a2c_22, 122.01,0.0695, 4.87, 89, 2015-10-29, 2017-10-29
a2c_22, 121.39,0.0700, 4.48, 90, 2015-10-29, 2017-10-29
a2c_22, 121.55,0.0683, 4.22, 91, 2015-10-29, 2017-10-29
a2c_22, 121.18,0.0695, 4.32, 91, 2015-10-29, 2017-10-29
a2c_22, 121.78,0.0690, 4.74, 94, 2015-10-29, 2017-10-29
a2c_22, 121.38,0.0699, 4.05, 89, 2015-10-29, 2017-10-29
a2c_22, 121.33,0.0678, 4.17, 89, 2015-10-29, 2017-10-29
a2c_22, 121.05,0.0689, 4.25, 91, 2015-10-29, 2017-10-29
a2c_22, 122.21,0.0701, 4.62, 94, 2015-10-29, 2017-10-29
a2c_22, 120.80,0.0682, 4.55, 89, 2015-10-29, 2017-10-29
a2c_22, 121.95,0.0694, 4.36, 90, 2015-10-29, 2017-10-29
a2c_22, 120.33,0.0670, 3.83, 86, 2015-10-29, 2017-10-29
a2c_22, 121.81,0.0690, 4.33, 94, 2015-10-29, 2017-10-29
a2c_22, 120.68,0.0679, 4.74, 98, 2015-10-29, 2017-10-29
a2c_22, 121.27,0.0676, 4.49, 94, 2015-10-29, 2017-10-29
a2c_22, 121.02,0.0689, 4.96, 94, 2015-10-29, 2017-10-29
a2c_22, 122.48,0.0709, 5.13, 96, 2015-10-29, 2017-10-29
a2c_22, 120.65,0.0678, 3.90, 84, 2015-10-29, 2017-10-29
a2c_22, 122.48,0.0709, 4.04, 87, 2015-10-29, 2017-10-29
a2c_22, 121.58,0.0704, 4.19, 85, 2015-10-29, 2017-10-29
a2c_22, 122.09,0.0698, 4.25, 90, 2015-10-29, 2017-10-29
a2c_22, 120.89,0.0686, 4.08, 89, 2015-10-29, 2017-10-29
a2c_22, 122.02,0.0696, 4.42, 91, 2015-10-29, 2017-10-29
a2c_22, 120.90,0.0686, 4.59, 93, 2015-10-29, 2017-10-29
a2c_22, 122.06,0.0698, 4.59, 103, 2015-10-29, 2017-10-29
a2c_22, 120.93,0.0687, 4.52, 87, 2015-10-29, 2017-10-29
a2c_22, 121.89,0.0693, 4.87, 92, 2015-10-29, 2017-10-29
a2c_22, 120.81,0.0684, 4.20, 89, 2015-10-29, 2017-10-29
a2c_22, 121.73,0.0689, 4.55, 93, 2015-10-29, 2017-10-29
a2c_22, 121.10,0.0691, 4.00, 87, 2015-10-29, 2017-10-29
a2c_22, 121.31,0.0677, 4.36, 85, 2015-10-29, 2017-10-29
a2c_22, 121.08,0.0690, 4.29, 92, 2015-10-29, 2017-10-29
a2c_22, 121.56,0.0683, 4.29, 88, 2015-10-29, 2017-10-29
a2c_22, 120.39,0.0672, 4.11, 85, 2015-10-29, 2017-10-29
a2c_22, 121.16,0.0672, 4.55, 93, 2015-10-29, 2017-10-29
a2c_22, 121.02,0.0689, 3.90, 87, 2015-10-29, 2017-10-29
a2c_22, 121.71,0.0688, 4.37, 91, 2015-10-29, 2017-10-29
a2c_22, 121.36,0.0699, 4.20, 86, 2015-10-29, 2017-10-29
a2c_22, 121.53,0.0683, 4.19, 87, 2015-10-29, 2017-10-29
a2c_22, 121.88,0.0713, 4.37, 92, 2015-10-29, 2017-10-29
a2c_22, 121.69,0.0687, 4.16, 92, 2015-10-29, 2017-10-29
a2c_22, 120.90,0.0686, 4.15, 86, 2015-10-29, 2017-10-29
a2c_22, 121.45,0.0681, 4.61, 93, 2015-10-29, 2017-10-29
a2c_22, 121.05,0.0690, 3.95, 88, 2015-10-29, 2017-10-29
a2c_22, 121.88,0.0694, 3.92, 83, 2015-10-29, 2017-10-29
a2c_22, 120.65,0.0680, 4.61, 91, 2015-10-29, 2017-10-29
a2c_22, 120.80,0.0663, 4.34, 94, 2015-10-29, 2017-10-29
a2c_22, 120.40,0.0672, 5.01, 95, 2015-10-29, 2017-10-29
a2c_22, 121.10,0.0671, 3.75, 90, 2015-10-29, 2017-10-29
a2c_22, 121.10,0.0691, 4.44, 91, 2015-10-29, 2017-10-29
a2c_22, 121.61,0.0684, 4.53, 93, 2015-10-29, 2017-10-29
a2c_22, 121.89,0.0713, 4.64, 93, 2015-10-29, 2017-10-29
a2c_22, 121.94,0.0695, 4.10, 88, 2015-10-29, 2017-10-29
a2c_22, 120.70,0.0680, 4.59, 94, 2015-10-29, 2017-10-29
a2c_22, 121.42,0.0681, 4.36, 91, 2015-10-29, 2017-10-29
a2c_22, 121.66,0.0707, 4.72, 93, 2015-10-29, 2017-10-29
a2c_22, 121.44,0.0680, 4.68, 90, 2015-10-29, 2017-10-29
a2c_22, 120.41,0.0673, 4.57, 90, 2015-10-29, 2017-10-29
a2c_22, 122.02,0.0696, 4.25, 90, 2015-10-29, 2017-10-29
a2c_22, 121.19,0.0694, 4.22, 86, 2015-10-29, 2017-10-29
a2c_22, 121.86,0.0691, 4.60, 95, 2015-10-29, 2017-10-29
a2c_22, 121.06,0.0690, 3.93, 85, 2015-10-29, 2017-10-29
a2c_22, 121.77,0.0690, 4.40, 92, 2015-10-29, 2017-10-29
a2c_22, 121.50,0.0702, 3.72, 83, 2015-10-29, 2017-10-29
a2c_22, 122.27,0.0703, 3.57, 83, 2015-10-29, 2017-10-29
a2c_22, 121.27,0.0696, 4.05, 85, 2015-10-29, 2017-10-29
a2c_22, 122.11,0.0699, 4.21, 90, 2015-10-29, 2017-10-29
a2c_22, 120.60,0.0678, 4.20, 88, 2015-10-29, 2017-10-29
a2c_22, 121.50,0.0682, 4.20, 90, 2015-10-29, 2017-10-29
a2c_22, 120.66,0.0680, 4.81, 95, 2015-10-29, 2017-10-29
a2c_22, 121.66,0.0686, 4.21, 93, 2015-10-29, 2017-10-29
a2c_22, 120.43,0.0672, 4.58, 94, 2015-10-29, 2017-10-29
a2c_22, 122.30,0.0704, 3.85, 86, 2015-10-29, 2017-10-29
a2c_22, 120.58,0.0678, 3.76, 87, 2015-10-29, 2017-10-29
a2c_22, 121.57,0.0683, 4.26, 93, 2015-10-29, 2017-10-29
a2c_22, 121.33,0.0698, 3.87, 88, 2015-10-29, 2017-10-29
a2c_22, 121.60,0.0686, 4.39, 88, 2015-10-29, 2017-10-29
a2c_22, 120.69,0.0680, 4.17, 86, 2015-10-29, 2017-10-29
a2c_22, 122.14,0.0699, 4.55, 90, 2015-10-29, 2017-10-29
a2c_22, 121.09,0.0692, 4.22, 88, 2015-10-29, 2017-10-29
a2c_22, 121.37,0.0679, 4.56, 92, 2015-10-29, 2017-10-29
a2c_22, 120.71,0.0681, 4.77, 90, 2015-10-29, 2017-10-29
a2c_22, 121.44,0.0681, 3.88, 85, 2015-10-29, 2017-10-29
a2c_22, 120.69,0.0680, 4.17, 87, 2015-10-29, 2017-10-29
a2c_22, 122.00,0.0696, 4.19, 91, 2015-10-29, 2017-10-29
a2c_22, 121.09,0.0691, 3.75, 85, 2015-10-29, 2017-10-29
a2c_22, 121.35,0.0678, 4.53, 91, 2015-10-29, 2017-10-29
a2c_22, 121.33,0.0698, 4.67, 91, 2015-10-29, 2017-10-29
a2c_22, 121.72,0.0688, 3.76, 89, 2015-10-29, 2017-10-29
a2c_22, 121.05,0.0690, 4.06, 88, 2015-10-29, 2017-10-29
a2c_22, 122.00,0.0696, 3.87, 84, 2015-10-29, 2017-10-29
a2c_22, 121.42,0.0701, 4.49, 89, 2015-10-29, 2017-10-29
a2c_22, 122.24,0.0703, 4.87, 93, 2015-10-29, 2017-10-29
a2c_22, 121.96,0.0714, 4.31, 88, 2015-10-29, 2017-10-29
